sell_type,cust_type,prod_group_type,prod_type,time_type,model,dt,prediction,scenario,smoothing
sell_in,A,g1,가,W,var,2021-01-10,29425.0,s4,True
sell_in,A,g1,가,W,var,2021-01-17,23237.0,s4,True
sell_in,A,g1,가,W,var,2021-01-24,22904.0,s4,True
sell_in,A,g1,가,W,var,2021-01-31,22913.0,s4,True
sell_in,A,g1,가,W,var,2021-02-07,22916.0,s4,True
sell_in,A,g1,가,W,var,2021-02-14,22916.0,s4,True
sell_in,A,g1,가,W,var,2021-02-21,22916.0,s4,True
sell_in,A,g1,가,W,var,2021-02-28,22916.0,s4,True
sell_in,A,g1,가,W,var,2021-03-07,22916.0,s4,True
sell_in,A,g1,가,W,var,2021-03-14,22916.0,s4,True
sell_in,A,g1,가,W,var,2021-03-21,22916.0,s4,True
sell_in,A,g1,가,W,var,2021-03-28,22916.0,s4,True
sell_in,A,g2,다,W,var,2021-01-10,39145.0,s4,True
sell_in,A,g2,다,W,var,2021-01-17,44753.0,s4,True
sell_in,A,g2,다,W,var,2021-01-24,49316.0,s4,True
sell_in,A,g2,다,W,var,2021-01-31,53030.0,s4,True
sell_in,A,g2,다,W,var,2021-02-07,56051.0,s4,True
sell_in,A,g2,다,W,var,2021-02-14,58510.0,s4,True
sell_in,A,g2,다,W,var,2021-02-21,60511.0,s4,True
sell_in,A,g2,다,W,var,2021-02-28,62138.0,s4,True
sell_in,A,g2,다,W,var,2021-03-07,63463.0,s4,True
sell_in,A,g2,다,W,var,2021-03-14,64540.0,s4,True
sell_in,A,g2,다,W,var,2021-03-21,65416.0,s4,True
sell_in,A,g2,다,W,var,2021-03-28,66129.0,s4,True
sell_in,A,all,가,W,var,2021-01-10,29425.0,s4,True
sell_in,A,all,가,W,var,2021-01-17,23237.0,s4,True
sell_in,A,all,가,W,var,2021-01-24,22904.0,s4,True
sell_in,A,all,가,W,var,2021-01-31,22913.0,s4,True
sell_in,A,all,가,W,var,2021-02-07,22916.0,s4,True
sell_in,A,all,가,W,var,2021-02-14,22916.0,s4,True
sell_in,A,all,가,W,var,2021-02-21,22916.0,s4,True
sell_in,A,all,가,W,var,2021-02-28,22916.0,s4,True
sell_in,A,all,가,W,var,2021-03-07,22916.0,s4,True
sell_in,A,all,가,W,var,2021-03-14,22916.0,s4,True
sell_in,A,all,가,W,var,2021-03-21,22916.0,s4,True
sell_in,A,all,가,W,var,2021-03-28,22916.0,s4,True
sell_in,A,all,다,W,var,2021-01-10,39145.0,s4,True
sell_in,A,all,다,W,var,2021-01-17,44753.0,s4,True
sell_in,A,all,다,W,var,2021-01-24,49316.0,s4,True
sell_in,A,all,다,W,var,2021-01-31,53030.0,s4,True
sell_in,A,all,다,W,var,2021-02-07,56051.0,s4,True
sell_in,A,all,다,W,var,2021-02-14,58510.0,s4,True
sell_in,A,all,다,W,var,2021-02-21,60511.0,s4,True
sell_in,A,all,다,W,var,2021-02-28,62138.0,s4,True
sell_in,A,all,다,W,var,2021-03-07,63463.0,s4,True
sell_in,A,all,다,W,var,2021-03-14,64540.0,s4,True
sell_in,A,all,다,W,var,2021-03-21,65416.0,s4,True
sell_in,A,all,다,W,var,2021-03-28,66129.0,s4,True
sell_in,A,all,all,W,var,2021-01-10,80055.0,s4,True
sell_in,A,all,all,W,var,2021-01-17,80255.0,s4,True
sell_in,A,all,all,W,var,2021-01-24,82216.0,s4,True
sell_in,A,all,all,W,var,2021-01-31,84270.0,s4,True
sell_in,A,all,all,W,var,2021-02-07,86035.0,s4,True
