sell_in,all,가,W,var,2021-02-07,22858.0
sell_in,all,가,W,var,2021-02-14,22865.0
sell_in,all,가,W,var,2021-02-21,22864.0
sell_in,all,가,W,var,2021-02-28,22864.0
sell_in,all,가,W,var,2021-03-07,22864.0
sell_in,all,가,W,var,2021-03-14,22864.0
sell_in,all,가,W,var,2021-03-21,22864.0
sell_in,all,가,W,var,2021-03-28,22864.0
sell_in,all,다,W,var,2021-01-10,39742.0
sell_in,all,다,W,var,2021-01-17,45334.0
sell_in,all,다,W,var,2021-01-24,49439.0
sell_in,all,다,W,var,2021-01-31,52434.0
sell_in,all,다,W,var,2021-02-07,54615.0
sell_in,all,다,W,var,2021-02-14,56203.0
sell_in,all,다,W,var,2021-02-21,57358.0
sell_in,all,다,W,var,2021-02-28,58198.0
sell_in,all,다,W,var,2021-03-07,58810.0
sell_in,all,다,W,var,2021-03-14,59254.0
sell_in,all,다,W,var,2021-03-21,59578.0
sell_in,all,다,W,var,2021-03-28,59813.0
sell_in,all,나,W,var,2021-01-10,8219.0
sell_in,all,나,W,var,2021-01-17,9538.0
sell_in,all,나,W,var,2021-01-24,10052.0
sell_in,all,나,W,var,2021-01-31,10301.0
sell_in,all,나,W,var,2021-02-07,10438.0
sell_in,all,나,W,var,2021-02-14,10517.0
sell_in,all,나,W,var,2021-02-21,10564.0
sell_in,all,나,W,var,2021-02-28,10591.0
sell_in,all,나,W,var,2021-03-07,10608.0
sell_in,all,나,W,var,2021-03-14,10617.0
sell_in,all,나,W,var,2021-03-21,10623.0
sell_in,all,나,W,var,2021-03-28,10627.0
sell_in,all,라,W,var,2021-01-10,1714.0
sell_in,all,라,W,var,2021-01-17,1986.0
sell_in,all,라,W,var,2021-01-24,2148.0
sell_in,all,라,W,var,2021-01-31,2245.0
sell_in,all,라,W,var,2021-02-07,2303.0
sell_in,all,라,W,var,2021-02-14,2338.0
sell_in,all,라,W,var,2021-02-21,2359.0
sell_in,all,라,W,var,2021-02-28,2372.0
sell_in,all,라,W,var,2021-03-07,2379.0
sell_in,all,라,W,var,2021-03-14,2384.0
sell_in,all,라,W,var,2021-03-21,2387.0
sell_in,all,라,W,var,2021-03-28,2389.0
sell_in,all,마,W,var,2021-01-10,43444.0
sell_in,all,마,W,var,2021-01-17,50194.0
sell_in,all,마,W,var,2021-01-24,53434.0
sell_in,all,마,W,var,2021-01-31,55161.0
sell_in,all,마,W,var,2021-02-07,56094.0
sell_in,all,마,W,var,2021-02-14,56600.0
sell_in,all,마,W,var,2021-02-21,56875.0
sell_in,all,마,W,var,2021-02-28,57023.0
sell_in,all,마,W,var,2021-03-07,57104.0
sell_in,all,마,W,var,2021-03-14,57148.0
sell_in,all,마,W,var,2021-03-21,57171.0
sell_in,all,마,W,var,2021-03-28,57184.0
sell_in,all,all,W,var,2021-01-10,142693.0
sell_in,all,all,W,var,2021-01-17,149648.0
sell_in,all,all,W,var,2021-01-24,152418.0
sell_in,all,all,W,var,2021-01-31,153525.0
sell_in,all,all,W,var,2021-02-07,153968.0
sell_in,all,all,W,var,2021-02-14,154145.0
sell_in,all,all,W,var,2021-02-21,154216.0
sell_in,all,all,W,var,2021-02-28,154244.0
sell_in,all,all,W,var,2021-03-07,154255.0
sell_in,all,all,W,var,2021-03-14,154260.0
sell_in,all,all,W,var,2021-03-21,154261.0
sell_in,all,all,W,var,2021-03-28,154262.0
sell_out,A,바,W,var,2021-01-10,7976.0
sell_out,A,바,W,var,2021-01-17,9701.0
sell_out,A,바,W,var,2021-01-24,10829.0
sell_out,A,바,W,var,2021-01-31,11565.0
sell_out,A,바,W,var,2021-02-07,12044.0
sell_out,A,바,W,var,2021-02-14,12354.0
sell_out,A,바,W,var,2021-02-21,12553.0
sell_out,A,바,W,var,2021-02-28,12680.0
sell_out,A,바,W,var,2021-03-07,12760.0
sell_out,A,바,W,var,2021-03-14,12810.0
sell_out,A,바,W,var,2021-03-21,12840.0
sell_out,A,바,W,var,2021-03-28,12858.0
sell_out,A,가,W,var,2021-01-10,17908.0
sell_out,A,가,W,var,2021-01-17,19979.0
sell_out,A,가,W,var,2021-01-24,20789.0
sell_out,A,가,W,var,2021-01-31,21113.0
sell_out,A,가,W,var,2021-02-07,21247.0
sell_out,A,가,W,var,2021-02-14,21305.0
sell_out,A,가,W,var,2021-02-21,21333.0
sell_out,A,가,W,var,2021-02-28,21346.0
sell_out,A,가,W,var,2021-03-07,21354.0
sell_out,A,가,W,var,2021-03-14,21358.0
sell_out,A,가,W,var,2021-03-21,21361.0
sell_out,A,가,W,var,2021-03-28,21362.0
sell_out,A,다,W,var,2021-01-10,19976.0
sell_out,A,다,W,var,2021-01-17,23717.0
sell_out,A,다,W,var,2021-01-24,27075.0
sell_out,A,다,W,var,2021-01-31,30099.0
sell_out,A,다,W,var,2021-02-07,32831.0
sell_out,A,다,W,var,2021-02-14,35307.0
sell_out,A,다,W,var,2021-02-21,37559.0
sell_out,A,다,W,var,2021-02-28,39613.0
sell_out,A,다,W,var,2021-03-07,41493.0
sell_out,A,다,W,var,2021-03-14,43218.0
sell_out,A,다,W,var,2021-03-21,44806.0
sell_out,A,다,W,var,2021-03-28,46271.0
sell_out,A,all,W,var,2021-01-10,53545.0
sell_out,A,all,W,var,2021-01-17,63711.0
sell_out,A,all,W,var,2021-01-24,69301.0
sell_out,A,all,W,var,2021-01-31,72712.0
sell_out,A,all,W,var,2021-02-07,75065.0
sell_out,A,all,W,var,2021-02-14,76887.0
sell_out,A,all,W,var,2021-02-21,78424.0
sell_out,A,all,W,var,2021-02-28,79794.0
sell_out,A,all,W,var,2021-03-07,81053.0
sell_out,A,all,W,var,2021-03-14,82230.0
sell_out,A,all,W,var,2021-03-21,83339.0
sell_out,A,all,W,var,2021-03-28,84388.0
sell_out,B,바,W,var,2021-01-10,1658.0
sell_out,B,바,W,var,2021-01-17,2091.0
sell_out,B,바,W,var,2021-01-24,2328.0
sell_out,B,바,W,var,2021-01-31,2458.0
sell_out,B,바,W,var,2021-02-07,2530.0
sell_out,B,바,W,var,2021-02-14,2569.0
sell_out,B,바,W,var,2021-02-21,2590.0
sell_out,B,바,W,var,2021-02-28,2602.0
sell_out,B,바,W,var,2021-03-07,2608.0
sell_out,B,바,W,var,2021-03-14,2612.0
sell_out,B,바,W,var,2021-03-21,2614.0
sell_out,B,바,W,var,2021-03-28,2615.0
sell_out,B,나,W,var,2021-01-10,4956.0
sell_out,B,나,W,var,2021-01-17,5616.0
sell_out,B,나,W,var,2021-01-24,6022.0
sell_out,B,나,W,var,2021-01-31,6271.0
sell_out,B,나,W,var,2021-02-07,6423.0
sell_out,B,나,W,var,2021-02-14,6517.0
sell_out,B,나,W,var,2021-02-21,6573.0
sell_out,B,나,W,var,2021-02-28,6608.0
sell_out,B,나,W,var,2021-03-07,6629.0
sell_out,B,나,W,var,2021-03-14,6642.0
sell_out,B,나,W,var,2021-03-21,6649.0
sell_out,B,나,W,var,2021-03-28,6654.0
sell_out,B,라,W,var,2021-01-10,1246.0
sell_out,B,라,W,var,2021-01-17,1470.0
sell_out,B,라,W,var,2021-01-24,1651.0
sell_out,B,라,W,var,2021-01-31,1796.0
sell_out,B,라,W,var,2021-02-07,1914.0
sell_out,B,라,W,var,2021-02-14,2011.0
sell_out,B,라,W,var,2021-02-21,2089.0
sell_out,B,라,W,var,2021-02-28,2154.0
sell_out,B,라,W,var,2021-03-07,2208.0
sell_out,B,라,W,var,2021-03-14,2252.0
sell_out,B,라,W,var,2021-03-21,2289.0
sell_out,B,라,W,var,2021-03-28,2320.0
sell_out,B,all,W,var,2021-01-10,8332.0
sell_out,B,all,W,var,2021-01-17,9826.0
sell_out,B,all,W,var,2021-01-24,10676.0
sell_out,B,all,W,var,2021-01-31,11156.0
sell_out,B,all,W,var,2021-02-07,11425.0
sell_out,B,all,W,var,2021-02-14,11574.0
sell_out,B,all,W,var,2021-02-21,11655.0
sell_out,B,all,W,var,2021-02-28,11698.0
sell_out,B,all,W,var,2021-03-07,11720.0
sell_out,B,all,W,var,2021-03-14,11730.0
sell_out,B,all,W,var,2021-03-21,11734.0
