sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_in,C,all,W,lstm,2021-01-31,0.0
sell_in,C,all,W,lstm,2021-02-07,0.0
sell_in,C,all,W,lstm,2021-02-14,0.0
sell_in,C,all,W,lstm,2021-02-21,0.0
sell_in,C,all,W,lstm,2021-02-28,0.0
sell_in,C,all,W,lstm,2021-03-07,0.0
sell_in,C,all,W,lstm,2021-03-14,0.0
sell_in,C,all,W,lstm,2021-03-21,0.0
sell_in,C,all,W,lstm,2021-03-28,0.0
sell_in,all,가,W,lstm,2021-01-10,-253373.0
sell_in,all,가,W,lstm,2021-01-17,-213907.0
sell_in,all,가,W,lstm,2021-01-24,-693090.0
sell_in,all,가,W,lstm,2021-01-31,1094112.0
sell_in,all,가,W,lstm,2021-02-07,-699122.0
sell_in,all,가,W,lstm,2021-02-14,876999.0
sell_in,all,가,W,lstm,2021-02-21,917408.0
sell_in,all,가,W,lstm,2021-02-28,136563.0
sell_in,all,가,W,lstm,2021-03-07,1366974.0
sell_in,all,가,W,lstm,2021-03-14,2119245.0
sell_in,all,가,W,lstm,2021-03-21,-4447793.0
sell_in,all,가,W,lstm,2021-03-28,1576648.0
sell_in,all,다,W,lstm,2021-01-10,-560849.0
sell_in,all,다,W,lstm,2021-01-17,-1261760.0
sell_in,all,다,W,lstm,2021-01-24,2635210.0
sell_in,all,다,W,lstm,2021-01-31,-874749.0
sell_in,all,다,W,lstm,2021-02-07,3027547.0
sell_in,all,다,W,lstm,2021-02-14,1311670.0
sell_in,all,다,W,lstm,2021-02-21,2747216.0
sell_in,all,다,W,lstm,2021-02-28,-1366701.0
sell_in,all,다,W,lstm,2021-03-07,2737693.0
sell_in,all,다,W,lstm,2021-03-14,1271465.0
sell_in,all,다,W,lstm,2021-03-21,2304262.0
sell_in,all,다,W,lstm,2021-03-28,-233465.0
sell_in,all,나,W,lstm,2021-01-10,-21742.0
sell_in,all,나,W,lstm,2021-01-17,-217433.0
sell_in,all,나,W,lstm,2021-01-24,-191011.0
sell_in,all,나,W,lstm,2021-01-31,-46118.0
sell_in,all,나,W,lstm,2021-02-07,31475.0
sell_in,all,나,W,lstm,2021-02-14,11691.0
sell_in,all,나,W,lstm,2021-02-21,-25545.0
sell_in,all,나,W,lstm,2021-02-28,-140160.0
sell_in,all,나,W,lstm,2021-03-07,-432545.0
sell_in,all,나,W,lstm,2021-03-14,157553.0
sell_in,all,나,W,lstm,2021-03-21,314189.0
sell_in,all,나,W,lstm,2021-03-28,1122911.0
sell_in,all,라,W,lstm,2021-01-10,543576.0
sell_in,all,라,W,lstm,2021-01-17,573725.0
sell_in,all,라,W,lstm,2021-01-24,532790.0
sell_in,all,라,W,lstm,2021-01-31,643346.0
sell_in,all,라,W,lstm,2021-02-07,722493.0
sell_in,all,라,W,lstm,2021-02-14,884804.0
sell_in,all,라,W,lstm,2021-02-21,-261437.0
sell_in,all,라,W,lstm,2021-02-28,-171787.0
sell_in,all,라,W,lstm,2021-03-07,-665341.0
sell_in,all,라,W,lstm,2021-03-14,-337511.0
sell_in,all,라,W,lstm,2021-03-21,385470.0
sell_in,all,라,W,lstm,2021-03-28,586049.0
sell_in,all,마,W,lstm,2021-01-10,-338875.0
sell_in,all,마,W,lstm,2021-01-17,-756006.0
sell_in,all,마,W,lstm,2021-01-24,-2837033.0
sell_in,all,마,W,lstm,2021-01-31,-324356.0
sell_in,all,마,W,lstm,2021-02-07,-2149329.0
sell_in,all,마,W,lstm,2021-02-14,-216619.0
sell_in,all,마,W,lstm,2021-02-21,-658930.0
sell_in,all,마,W,lstm,2021-02-28,-535832.0
sell_in,all,마,W,lstm,2021-03-07,-645614.0
sell_in,all,마,W,lstm,2021-03-14,-646309.0
sell_in,all,마,W,lstm,2021-03-21,-737081.0
sell_in,all,마,W,lstm,2021-03-28,-1226436.0
sell_in,all,all,W,lstm,2021-01-10,53408.0
sell_in,all,all,W,lstm,2021-01-17,888308.0
sell_in,all,all,W,lstm,2021-01-24,589210.0
sell_in,all,all,W,lstm,2021-01-31,540014.0
sell_in,all,all,W,lstm,2021-02-07,545531.0
sell_in,all,all,W,lstm,2021-02-14,523112.0
sell_in,all,all,W,lstm,2021-02-21,590422.0
sell_in,all,all,W,lstm,2021-02-28,0.0
sell_in,all,all,W,lstm,2021-03-07,52912.0
sell_in,all,all,W,lstm,2021-03-14,283930.0
sell_in,all,all,W,lstm,2021-03-21,323249.0
sell_in,all,all,W,lstm,2021-03-28,404743.0
sell_out,A,바,W,lstm,2021-01-10,-1303505.0
sell_out,A,바,W,lstm,2021-01-17,275892.0
sell_out,A,바,W,lstm,2021-01-24,-118439.0
sell_out,A,바,W,lstm,2021-01-31,-191854.0
sell_out,A,바,W,lstm,2021-02-07,-374964.0
sell_out,A,바,W,lstm,2021-02-14,-761730.0
sell_out,A,바,W,lstm,2021-02-21,-308649.0
sell_out,A,바,W,lstm,2021-02-28,-146884.0
sell_out,A,바,W,lstm,2021-03-07,-236985.0
sell_out,A,바,W,lstm,2021-03-14,-411893.0
sell_out,A,바,W,lstm,2021-03-21,-370651.0
sell_out,A,바,W,lstm,2021-03-28,-256795.0
sell_out,A,가,W,lstm,2021-01-10,-383003.0
sell_out,A,가,W,lstm,2021-01-17,883794.0
sell_out,A,가,W,lstm,2021-01-24,-359884.0
sell_out,A,가,W,lstm,2021-01-31,-716042.0
sell_out,A,가,W,lstm,2021-02-07,-4211313.0
sell_out,A,가,W,lstm,2021-02-14,-1275211.0
sell_out,A,가,W,lstm,2021-02-21,1425204.0
sell_out,A,가,W,lstm,2021-02-28,2768309.0
sell_out,A,가,W,lstm,2021-03-07,2590690.0
sell_out,A,가,W,lstm,2021-03-14,2451682.0
sell_out,A,가,W,lstm,2021-03-21,2935099.0
sell_out,A,가,W,lstm,2021-03-28,2396590.0
sell_out,A,다,W,lstm,2021-01-10,-775816.0
sell_out,A,다,W,lstm,2021-01-17,1680787.0
sell_out,A,다,W,lstm,2021-01-24,3530645.0
sell_out,A,다,W,lstm,2021-01-31,-1467474.0
sell_out,A,다,W,lstm,2021-02-07,1792705.0
sell_out,A,다,W,lstm,2021-02-14,-916182.0
sell_out,A,다,W,lstm,2021-02-21,-210594.0
sell_out,A,다,W,lstm,2021-02-28,-1183207.0
sell_out,A,다,W,lstm,2021-03-07,-2400063.0
sell_out,A,다,W,lstm,2021-03-14,-1250410.0
sell_out,A,다,W,lstm,2021-03-21,-4992426.0
sell_out,A,다,W,lstm,2021-03-28,-3441309.0
sell_out,A,all,W,lstm,2021-01-10,0.0
sell_out,A,all,W,lstm,2021-01-17,0.0
sell_out,A,all,W,lstm,2021-01-24,0.0
sell_out,A,all,W,lstm,2021-01-31,0.0
sell_out,A,all,W,lstm,2021-02-07,0.0
sell_out,A,all,W,lstm,2021-02-14,0.0
sell_out,A,all,W,lstm,2021-02-21,0.0
sell_out,A,all,W,lstm,2021-02-28,0.0
sell_out,A,all,W,lstm,2021-03-07,0.0
sell_out,A,all,W,lstm,2021-03-14,0.0
sell_out,A,all,W,lstm,2021-03-21,0.0
