sell_type,cust_type,prod_group_type,prod_type,time_type,model,rmse,scenario,smoothing
sell_in,A,g1,가,W,lstm_vn,0.16516627371311188,s1,False
sell_in,A,g2,다,W,lstm_vn,0.17127950489521027,s1,False
sell_in,A,all,가,W,lstm_vn,0.15722736716270447,s1,False
sell_in,A,all,다,W,lstm_vn,0.17053332924842834,s1,False
sell_in,A,all,all,W,lstm_vn,0.1694565862417221,s1,False
sell_in,B,g1,나,W,lstm_vn,0.12386278808116913,s1,False
sell_in,B,g2,라,W,lstm_vn,0.17292702198028564,s1,False
sell_in,B,all,나,W,lstm_vn,0.12399407476186752,s1,False
sell_in,B,all,라,W,lstm_vn,0.17334896326065063,s1,False
sell_in,B,all,all,W,lstm_vn,0.1800636649131775,s1,False
sell_in,C,g1,나,W,lstm_vn,0.055469661951065063,s1,False
sell_in,C,g3,마,W,lstm_vn,0.14446955919265747,s1,False
sell_in,C,all,나,W,lstm_vn,0.05540044605731964,s1,False
sell_in,C,all,마,W,lstm_vn,0.14457030594348907,s1,False
sell_in,C,all,all,W,lstm_vn,0.14439690113067627,s1,False
sell_in,all,g1,가,W,lstm_vn,0.15561631321907043,s1,False
sell_in,all,g1,나,W,lstm_vn,0.08491041511297226,s1,False
sell_in,all,g1,all,W,lstm_vn,0.16689270734786987,s1,False
sell_in,all,g2,다,W,lstm_vn,0.16594570875167847,s1,False
sell_in,all,g2,라,W,lstm_vn,0.17339451611042023,s1,False
sell_in,all,g2,all,W,lstm_vn,0.16920198500156403,s1,False
sell_in,all,g3,마,W,lstm_vn,0.14433258771896362,s1,False
sell_in,all,all,가,W,lstm_vn,0.1563388556241989,s1,False
sell_in,all,all,다,W,lstm_vn,0.16789084672927856,s1,False
sell_in,all,all,나,W,lstm_vn,0.08390951156616211,s1,False
sell_in,all,all,라,W,lstm_vn,0.17547059059143066,s1,False
sell_in,all,all,마,W,lstm_vn,0.14457917213439941,s1,False
sell_in,all,all,all,W,lstm_vn,0.13437975943088531,s1,False
sell_out,A,g3,바,W,lstm_vn,0.11189115792512894,s1,False
sell_out,A,g1,가,W,lstm_vn,0.05067399516701698,s1,False
sell_out,A,g2,다,W,lstm_vn,0.14889004826545715,s1,False
sell_out,A,all,바,W,lstm_vn,0.11295143514871597,s1,False
sell_out,A,all,가,W,lstm_vn,0.04773031175136566,s1,False
sell_out,A,all,다,W,lstm_vn,0.1558523327112198,s1,False
sell_out,A,all,all,W,lstm_vn,0.14610671997070312,s1,False
sell_out,B,g3,바,W,lstm_vn,0.04780353978276253,s1,False
sell_out,B,g1,나,W,lstm_vn,0.1329146921634674,s1,False
sell_out,B,g2,라,W,lstm_vn,0.17509165406227112,s1,False
sell_out,B,all,바,W,lstm_vn,0.04748600721359253,s1,False
sell_out,B,all,나,W,lstm_vn,0.13091319799423218,s1,False
sell_out,B,all,라,W,lstm_vn,0.17488640546798706,s1,False
sell_out,B,all,all,W,lstm_vn,0.13563872873783112,s1,False
sell_out,C,g3,바,W,lstm_vn,0.04850597679615021,s1,False
sell_out,C,g3,마,W,lstm_vn,0.10303325206041336,s1,False
sell_out,C,g3,all,W,lstm_vn,0.10324033349752426,s1,False
sell_out,C,g1,나,W,lstm_vn,0.0647660344839096,s1,False
sell_out,C,all,바,W,lstm_vn,0.04641525819897652,s1,False
sell_out,C,all,나,W,lstm_vn,0.06488075852394104,s1,False
sell_out,C,all,마,W,lstm_vn,0.10299764573574066,s1,False
sell_out,C,all,all,W,lstm_vn,0.0991300642490387,s1,False
sell_out,all,g3,바,W,lstm_vn,0.08933591097593307,s1,False
sell_out,all,g3,마,W,lstm_vn,0.10240867733955383,s1,False
sell_out,all,g3,all,W,lstm_vn,0.10995981842279434,s1,False
sell_out,all,g1,가,W,lstm_vn,0.048539429903030396,s1,False
sell_out,all,g1,나,W,lstm_vn,0.10145287215709686,s1,False
sell_out,all,g1,all,W,lstm_vn,0.10080765932798386,s1,False
sell_out,all,g2,다,W,lstm_vn,0.1583748161792755,s1,False
sell_out,all,g2,라,W,lstm_vn,0.18564389646053314,s1,False
sell_out,all,g2,all,W,lstm_vn,0.15520712733268738,s1,False
sell_out,all,all,바,W,lstm_vn,0.08887267857789993,s1,False
sell_out,all,all,가,W,lstm_vn,0.04876767098903656,s1,False
sell_out,all,all,다,W,lstm_vn,0.15500453114509583,s1,False
sell_out,all,all,나,W,lstm_vn,0.09934313595294952,s1,False
sell_out,all,all,라,W,lstm_vn,0.17865502834320068,s1,False
sell_out,all,all,마,W,lstm_vn,0.10263415426015854,s1,False
sell_out,all,all,all,W,lstm_vn,0.1053120493888855,s1,False
