sell_type,cust_type,prod_group_type,prod_type,time_type,model,rmse,scenario,smoothing
sell_in,A,g1,가,W,lstm_vn,0.1630573570728302,s3,False
sell_in,A,g2,다,W,lstm_vn,0.1795053631067276,s3,False
sell_in,A,all,가,W,lstm_vn,0.1660619080066681,s3,False
sell_in,A,all,다,W,lstm_vn,0.16866356134414673,s3,False
sell_in,A,all,all,W,lstm_vn,0.1707470864057541,s3,False
sell_in,B,g1,나,W,lstm_vn,0.12388214468955994,s3,False
sell_in,B,g2,라,W,lstm_vn,0.1828615516424179,s3,False
sell_in,B,all,나,W,lstm_vn,0.1248747706413269,s3,False
sell_in,B,all,라,W,lstm_vn,0.18194934725761414,s3,False
sell_in,B,all,all,W,lstm_vn,0.18824544548988342,s3,False
sell_in,C,g1,나,W,lstm_vn,0.04623871669173241,s3,False
sell_in,C,g3,마,W,lstm_vn,0.14430050551891327,s3,False
sell_in,C,all,나,W,lstm_vn,0.04596298560500145,s3,False
sell_in,C,all,마,W,lstm_vn,0.1443595290184021,s3,False
sell_in,C,all,all,W,lstm_vn,0.14429959654808044,s3,False
sell_in,all,g1,가,W,lstm_vn,0.17689168453216553,s3,False
sell_in,all,g1,나,W,lstm_vn,0.08185005187988281,s3,False
sell_in,all,g1,all,W,lstm_vn,0.16648495197296143,s3,False
sell_in,all,g2,다,W,lstm_vn,0.17271851003170013,s3,False
sell_in,all,g2,라,W,lstm_vn,0.18233056366443634,s3,False
sell_in,all,g2,all,W,lstm_vn,0.16513720154762268,s3,False
sell_in,all,g3,마,W,lstm_vn,0.14451013505458832,s3,False
sell_in,all,all,가,W,lstm_vn,0.16355635225772858,s3,False
sell_in,all,all,다,W,lstm_vn,0.17180874943733215,s3,False
sell_in,all,all,나,W,lstm_vn,0.08262491971254349,s3,False
sell_in,all,all,라,W,lstm_vn,0.18285827338695526,s3,False
sell_in,all,all,마,W,lstm_vn,0.14436770975589752,s3,False
sell_in,all,all,all,W,lstm_vn,0.1363482028245926,s3,False
sell_out,A,g3,바,W,lstm_vn,0.28168579936027527,s3,False
sell_out,A,g1,가,W,lstm_vn,0.04131961241364479,s3,False
sell_out,A,g2,다,W,lstm_vn,0.12107861042022705,s3,False
sell_out,A,all,바,W,lstm_vn,0.2769680917263031,s3,False
sell_out,A,all,가,W,lstm_vn,0.03983799368143082,s3,False
sell_out,A,all,다,W,lstm_vn,0.11884525418281555,s3,False
sell_out,A,all,all,W,lstm_vn,0.14632132649421692,s3,False
sell_out,B,g3,바,W,lstm_vn,0.08804403245449066,s3,False
sell_out,B,g1,나,W,lstm_vn,0.14816348254680634,s3,False
sell_out,B,g2,라,W,lstm_vn,0.18098445236682892,s3,False
sell_out,B,all,바,W,lstm_vn,0.08535614609718323,s3,False
sell_out,B,all,나,W,lstm_vn,0.1483403444290161,s3,False
sell_out,B,all,라,W,lstm_vn,0.17852084338665009,s3,False
sell_out,B,all,all,W,lstm_vn,0.14133289456367493,s3,False
sell_out,C,g3,바,W,lstm_vn,0.06912509351968765,s3,False
sell_out,C,g3,마,W,lstm_vn,0.13116154074668884,s3,False
sell_out,C,g3,all,W,lstm_vn,0.11233185976743698,s3,False
sell_out,C,g1,나,W,lstm_vn,0.10401368886232376,s3,False
sell_out,C,all,바,W,lstm_vn,0.06158001348376274,s3,False
sell_out,C,all,나,W,lstm_vn,0.10125380754470825,s3,False
sell_out,C,all,마,W,lstm_vn,0.13512857258319855,s3,False
sell_out,C,all,all,W,lstm_vn,0.10339394211769104,s3,False
sell_out,all,g3,바,W,lstm_vn,0.15534821152687073,s3,False
sell_out,all,g3,마,W,lstm_vn,0.12644369900226593,s3,False
sell_out,all,g3,all,W,lstm_vn,0.1303439438343048,s3,False
sell_out,all,g1,가,W,lstm_vn,0.041969429701566696,s3,False
sell_out,all,g1,나,W,lstm_vn,0.1200694888830185,s3,False
sell_out,all,g1,all,W,lstm_vn,0.10863664001226425,s3,False
sell_out,all,g2,다,W,lstm_vn,0.12871010601520538,s3,False
sell_out,all,g2,라,W,lstm_vn,0.18501856923103333,s3,False
sell_out,all,g2,all,W,lstm_vn,0.15306039154529572,s3,False
sell_out,all,all,바,W,lstm_vn,0.156513512134552,s3,False
sell_out,all,all,가,W,lstm_vn,0.04284793511033058,s3,False
sell_out,all,all,다,W,lstm_vn,0.11911799013614655,s3,False
sell_out,all,all,나,W,lstm_vn,0.11673213541507721,s3,False
sell_out,all,all,라,W,lstm_vn,0.1866590976715088,s3,False
sell_out,all,all,마,W,lstm_vn,0.1301349550485611,s3,False
sell_out,all,all,all,W,lstm_vn,0.11421936750411987,s3,False
