sell_type,cust_type,prod_group_type,prod_type,time_type,model,rmse,scenario,smoothing
sell_in,A,g1,가,W,lstm_vn,0.15859471261501312,s2,False
sell_in,A,g2,다,W,lstm_vn,0.17419418692588806,s2,False
sell_in,A,all,가,W,lstm_vn,0.16390419006347656,s2,False
sell_in,A,all,다,W,lstm_vn,0.17577849328517914,s2,False
sell_in,A,all,all,W,lstm_vn,0.1795053631067276,s2,False
sell_in,B,g1,나,W,lstm_vn,0.12519578635692596,s2,False
sell_in,B,g2,라,W,lstm_vn,0.20110756158828735,s2,False
sell_in,B,all,나,W,lstm_vn,0.12626180052757263,s2,False
sell_in,B,all,라,W,lstm_vn,0.20140832662582397,s2,False
sell_in,B,all,all,W,lstm_vn,0.1914307177066803,s2,False
sell_in,C,g1,나,W,lstm_vn,0.06426642090082169,s2,False
sell_in,C,g3,마,W,lstm_vn,0.14389747381210327,s2,False
sell_in,C,all,나,W,lstm_vn,0.06193994730710983,s2,False
sell_in,C,all,마,W,lstm_vn,0.1439010351896286,s2,False
sell_in,C,all,all,W,lstm_vn,0.14328038692474365,s2,False
sell_in,all,g1,가,W,lstm_vn,0.15841642022132874,s2,False
sell_in,all,g1,나,W,lstm_vn,0.1002034842967987,s2,False
sell_in,all,g1,all,W,lstm_vn,0.17955251038074493,s2,False
sell_in,all,g2,다,W,lstm_vn,0.18140971660614014,s2,False
sell_in,all,g2,라,W,lstm_vn,0.2003338783979416,s2,False
sell_in,all,g2,all,W,lstm_vn,0.17072270810604095,s2,False
sell_in,all,g3,마,W,lstm_vn,0.14378467202186584,s2,False
sell_in,all,all,가,W,lstm_vn,0.17292308807373047,s2,False
sell_in,all,all,다,W,lstm_vn,0.17403917014598846,s2,False
sell_in,all,all,나,W,lstm_vn,0.10353018343448639,s2,False
sell_in,all,all,라,W,lstm_vn,0.2027447372674942,s2,False
sell_in,all,all,마,W,lstm_vn,0.14420825242996216,s2,False
sell_in,all,all,all,W,lstm_vn,0.13550105690956116,s2,False
sell_out,A,g3,바,W,lstm_vn,0.10637810826301575,s2,False
sell_out,A,g1,가,W,lstm_vn,0.0530802421271801,s2,False
sell_out,A,g2,다,W,lstm_vn,0.1571604460477829,s2,False
sell_out,A,all,바,W,lstm_vn,0.10559520125389099,s2,False
sell_out,A,all,가,W,lstm_vn,0.05053733289241791,s2,False
sell_out,A,all,다,W,lstm_vn,0.1574869304895401,s2,False
sell_out,A,all,all,W,lstm_vn,0.14517563581466675,s2,False
sell_out,B,g3,바,W,lstm_vn,0.0477314330637455,s2,False
sell_out,B,g1,나,W,lstm_vn,0.13595007359981537,s2,False
sell_out,B,g2,라,W,lstm_vn,0.18066558241844177,s2,False
sell_out,B,all,바,W,lstm_vn,0.04754044860601425,s2,False
sell_out,B,all,나,W,lstm_vn,0.13628514111042023,s2,False
sell_out,B,all,라,W,lstm_vn,0.17519070208072662,s2,False
sell_out,B,all,all,W,lstm_vn,0.14223305881023407,s2,False
sell_out,C,g3,바,W,lstm_vn,0.05249154940247536,s2,False
sell_out,C,g3,마,W,lstm_vn,0.10170246660709381,s2,False
sell_out,C,g3,all,W,lstm_vn,0.10190978646278381,s2,False
sell_out,C,g1,나,W,lstm_vn,0.07012492418289185,s2,False
sell_out,C,all,바,W,lstm_vn,0.048050060868263245,s2,False
sell_out,C,all,나,W,lstm_vn,0.06890087574720383,s2,False
sell_out,C,all,마,W,lstm_vn,0.10228145122528076,s2,False
sell_out,C,all,all,W,lstm_vn,0.09900098294019699,s2,False
sell_out,all,g3,바,W,lstm_vn,0.0846170037984848,s2,False
sell_out,all,g3,마,W,lstm_vn,0.10190591216087341,s2,False
sell_out,all,g3,all,W,lstm_vn,0.11252389848232269,s2,False
sell_out,all,g1,가,W,lstm_vn,0.05216198042035103,s2,False
sell_out,all,g1,나,W,lstm_vn,0.10486877709627151,s2,False
sell_out,all,g1,all,W,lstm_vn,0.10501445829868317,s2,False
sell_out,all,g2,다,W,lstm_vn,0.15477575361728668,s2,False
sell_out,all,g2,라,W,lstm_vn,0.18032151460647583,s2,False
sell_out,all,g2,all,W,lstm_vn,0.16153889894485474,s2,False
sell_out,all,all,바,W,lstm_vn,0.08463164418935776,s2,False
sell_out,all,all,가,W,lstm_vn,0.050916220992803574,s2,False
sell_out,all,all,다,W,lstm_vn,0.16222529113292694,s2,False
sell_out,all,all,나,W,lstm_vn,0.10641936957836151,s2,False
sell_out,all,all,라,W,lstm_vn,0.17868556082248688,s2,False
sell_out,all,all,마,W,lstm_vn,0.1015007421374321,s2,False
sell_out,all,all,all,W,lstm_vn,0.1065472885966301,s2,False
