sell_type,cust_type,prod_group_type,prod_type,time_type,model,dt,prediction,scenario,smoothing
sell_in,A,g1,가,W,arma,2021-01-10,14683.0,s2,True
sell_in,A,g1,가,W,arma,2021-01-17,14780.0,s2,True
sell_in,A,g1,가,W,arma,2021-01-24,14780.0,s2,True
sell_in,A,g1,가,W,arma,2021-01-31,14780.0,s2,True
sell_in,A,g1,가,W,arma,2021-02-07,14780.0,s2,True
sell_in,A,g1,가,W,arma,2021-02-14,14780.0,s2,True
sell_in,A,g1,가,W,arma,2021-02-21,14780.0,s2,True
sell_in,A,g1,가,W,arma,2021-02-28,14780.0,s2,True
sell_in,A,g1,가,W,arma,2021-03-07,14780.0,s2,True
sell_in,A,g1,가,W,arma,2021-03-14,14780.0,s2,True
sell_in,A,g1,가,W,arma,2021-03-21,14780.0,s2,True
sell_in,A,g1,가,W,arma,2021-03-28,14780.0,s2,True
sell_in,A,g2,다,W,arima,2021-01-10,19952.0,s2,True
sell_in,A,g2,다,W,arima,2021-01-17,20865.0,s2,True
sell_in,A,g2,다,W,arima,2021-01-24,21728.0,s2,True
sell_in,A,g2,다,W,arima,2021-01-31,22546.0,s2,True
sell_in,A,g2,다,W,arima,2021-02-07,23319.0,s2,True
sell_in,A,g2,다,W,arima,2021-02-14,24051.0,s2,True
sell_in,A,g2,다,W,arima,2021-02-21,24743.0,s2,True
sell_in,A,g2,다,W,arima,2021-02-28,25398.0,s2,True
sell_in,A,g2,다,W,arima,2021-03-07,26018.0,s2,True
sell_in,A,g2,다,W,arima,2021-03-14,26604.0,s2,True
sell_in,A,g2,다,W,arima,2021-03-21,27159.0,s2,True
sell_in,A,g2,다,W,arima,2021-03-28,27684.0,s2,True
sell_in,A,all,가,W,arma,2021-01-10,14683.0,s2,True
sell_in,A,all,가,W,arma,2021-01-17,14780.0,s2,True
sell_in,A,all,가,W,arma,2021-01-24,14780.0,s2,True
sell_in,A,all,가,W,arma,2021-01-31,14780.0,s2,True
sell_in,A,all,가,W,arma,2021-02-07,14780.0,s2,True
sell_in,A,all,가,W,arma,2021-02-14,14780.0,s2,True
sell_in,A,all,가,W,arma,2021-02-21,14780.0,s2,True
