sell_type,cust_type,prod_group_type,prod_type,time_type,model,dt,prediction,scenario,smoothing
sell_in,A,g1,가,W,lstm,2021-01-10,991.0,s2,True
sell_in,A,g1,가,W,lstm,2021-01-17,1848.0,s2,True
sell_in,A,g1,가,W,lstm,2021-01-24,1320.0,s2,True
sell_in,A,g1,가,W,lstm,2021-01-31,1578.0,s2,True
sell_in,A,g1,가,W,lstm,2021-02-07,1466.0,s2,True
sell_in,A,g1,가,W,lstm,2021-02-14,1417.0,s2,True
sell_in,A,g1,가,W,lstm,2021-02-21,1699.0,s2,True
sell_in,A,g1,가,W,lstm,2021-02-28,1722.0,s2,True
sell_in,A,g1,가,W,lstm,2021-03-07,1387.0,s2,True
sell_in,A,g1,가,W,lstm,2021-03-14,1768.0,s2,True
sell_in,A,g1,가,W,lstm,2021-03-21,1959.0,s2,True
sell_in,A,g1,가,W,lstm,2021-03-28,1273.0,s2,True
sell_in,A,g2,다,W,lstm,2021-01-10,13794.0,s2,True
sell_in,A,g2,다,W,lstm,2021-01-17,11887.0,s2,True
sell_in,A,g2,다,W,lstm,2021-01-24,11978.0,s2,True
sell_in,A,g2,다,W,lstm,2021-01-31,11559.0,s2,True
sell_in,A,g2,다,W,lstm,2021-02-07,10488.0,s2,True
sell_in,A,g2,다,W,lstm,2021-02-14,10269.0,s2,True
sell_in,A,g2,다,W,lstm,2021-02-21,9488.0,s2,True
sell_in,A,g2,다,W,lstm,2021-02-28,9879.0,s2,True
sell_in,A,g2,다,W,lstm,2021-03-07,10330.0,s2,True
sell_in,A,g2,다,W,lstm,2021-03-14,10502.0,s2,True
sell_in,A,g2,다,W,lstm,2021-03-21,10604.0,s2,True
sell_in,A,g2,다,W,lstm,2021-03-28,11220.0,s2,True
sell_in,A,all,가,W,lstm,2021-01-10,-217.0,s2,True
sell_in,A,all,가,W,lstm,2021-01-17,-1268.0,s2,True
sell_in,A,all,가,W,lstm,2021-01-24,-1146.0,s2,True
sell_in,A,all,가,W,lstm,2021-01-31,-1529.0,s2,True
sell_in,A,all,가,W,lstm,2021-02-07,-1673.0,s2,True
sell_in,A,all,가,W,lstm,2021-02-14,-1793.0,s2,True
sell_in,A,all,가,W,lstm,2021-02-21,-2135.0,s2,True
sell_in,A,all,가,W,lstm,2021-02-28,-2357.0,s2,True
sell_in,A,all,가,W,lstm,2021-03-07,-2304.0,s2,True
sell_in,A,all,가,W,lstm,2021-03-14,-2566.0,s2,True
sell_in,A,all,가,W,lstm,2021-03-21,-2846.0,s2,True
sell_in,A,all,가,W,lstm,2021-03-28,-2620.0,s2,True
sell_in,A,all,다,W,lstm,2021-01-10,16046.0,s2,True
sell_in,A,all,다,W,lstm,2021-01-17,17223.0,s2,True
sell_in,A,all,다,W,lstm,2021-01-24,17336.0,s2,True
sell_in,A,all,다,W,lstm,2021-01-31,17797.0,s2,True
sell_in,A,all,다,W,lstm,2021-02-07,18593.0,s2,True
sell_in,A,all,다,W,lstm,2021-02-14,18946.0,s2,True
sell_in,A,all,다,W,lstm,2021-02-21,19608.0,s2,True
sell_in,A,all,다,W,lstm,2021-02-28,19469.0,s2,True
sell_in,A,all,다,W,lstm,2021-03-07,19346.0,s2,True
sell_in,A,all,다,W,lstm,2021-03-14,19404.0,s2,True
sell_in,A,all,다,W,lstm,2021-03-21,19447.0,s2,True
sell_in,A,all,다,W,lstm,2021-03-28,18867.0,s2,True
sell_in,A,all,all,W,lstm,2021-01-10,19757.0,s2,True
sell_in,A,all,all,W,lstm,2021-01-17,20700.0,s2,True
sell_in,A,all,all,W,lstm,2021-01-24,19476.0,s2,True
sell_in,A,all,all,W,lstm,2021-01-31,19698.0,s2,True
sell_in,A,all,all,W,lstm,2021-02-07,19989.0,s2,True
sell_in,A,all,all,W,lstm,2021-02-14,19516.0,s2,True
sell_in,A,all,all,W,lstm,2021-02-21,20185.0,s2,True
sell_in,A,all,all,W,lstm,2021-02-28,19167.0,s2,True
sell_in,A,all,all,W,lstm,2021-03-07,18827.0,s2,True
sell_in,A,all,all,W,lstm,2021-03-14,19191.0,s2,True
sell_in,A,all,all,W,lstm,2021-03-21,19268.0,s2,True
sell_in,A,all,all,W,lstm,2021-03-28,18513.0,s2,True
sell_in,B,g1,나,W,lstm,2021-01-10,129.0,s2,True
sell_in,B,g1,나,W,lstm,2021-01-17,285.0,s2,True
sell_in,B,g1,나,W,lstm,2021-01-24,380.0,s2,True
sell_in,B,g1,나,W,lstm,2021-01-31,402.0,s2,True
