sell_type,cust_type,prod_group_type,prod_type,time_type,model,rmse,scenario,smoothing
sell_in,A,g1,가,W,lstm_vn,0.1777140349149704,s4,False
sell_in,A,g2,다,W,lstm_vn,0.17463645339012146,s4,False
sell_in,A,all,가,W,lstm_vn,0.16685840487480164,s4,False
sell_in,A,all,다,W,lstm_vn,0.18180514872074127,s4,False
sell_in,A,all,all,W,lstm_vn,0.17250020802021027,s4,False
sell_in,B,g1,나,W,lstm_vn,0.12578199803829193,s4,False
sell_in,B,g2,라,W,lstm_vn,0.18298310041427612,s4,False
sell_in,B,all,나,W,lstm_vn,0.12428656965494156,s4,False
sell_in,B,all,라,W,lstm_vn,0.18326039612293243,s4,False
sell_in,B,all,all,W,lstm_vn,0.18864180147647858,s4,False
sell_in,C,g1,나,W,lstm_vn,0.04576420411467552,s4,False
sell_in,C,g3,마,W,lstm_vn,0.14426104724407196,s4,False
sell_in,C,all,나,W,lstm_vn,0.04534689337015152,s4,False
sell_in,C,all,마,W,lstm_vn,0.14436651766300201,s4,False
sell_in,C,all,all,W,lstm_vn,0.144447460770607,s4,False
sell_in,all,g1,가,W,lstm_vn,0.16359823942184448,s4,False
sell_in,all,g1,나,W,lstm_vn,0.08099229633808136,s4,False
sell_in,all,g1,all,W,lstm_vn,0.16460004448890686,s4,False
sell_in,all,g2,다,W,lstm_vn,0.17661817371845245,s4,False
sell_in,all,g2,라,W,lstm_vn,0.1833544671535492,s4,False
sell_in,all,g2,all,W,lstm_vn,0.16866712272167206,s4,False
sell_in,all,g3,마,W,lstm_vn,0.14448311924934387,s4,False
sell_in,all,all,가,W,lstm_vn,0.16180115938186646,s4,False
sell_in,all,all,다,W,lstm_vn,0.1711461991071701,s4,False
sell_in,all,all,나,W,lstm_vn,0.08048872649669647,s4,False
sell_in,all,all,라,W,lstm_vn,0.1821843534708023,s4,False
sell_in,all,all,마,W,lstm_vn,0.1446133852005005,s4,False
sell_in,all,all,all,W,lstm_vn,0.13361871242523193,s4,False
sell_out,A,g3,바,W,lstm_vn,0.11105416715145111,s4,False
sell_out,A,g1,가,W,lstm_vn,0.04938773065805435,s4,False
sell_out,A,g2,다,W,lstm_vn,0.15080471336841583,s4,False
sell_out,A,all,바,W,lstm_vn,0.11104077100753784,s4,False
sell_out,A,all,가,W,lstm_vn,0.05022004619240761,s4,False
sell_out,A,all,다,W,lstm_vn,0.1542467176914215,s4,False
sell_out,A,all,all,W,lstm_vn,0.1413108855485916,s4,False
sell_out,B,g3,바,W,lstm_vn,0.04781271517276764,s4,False
sell_out,B,g1,나,W,lstm_vn,0.13261772692203522,s4,False
sell_out,B,g2,라,W,lstm_vn,0.18394778668880463,s4,False
sell_out,B,all,바,W,lstm_vn,0.04791920632123947,s4,False
sell_out,B,all,나,W,lstm_vn,0.13146457076072693,s4,False
sell_out,B,all,라,W,lstm_vn,0.17642714083194733,s4,False
sell_out,B,all,all,W,lstm_vn,0.1390012949705124,s4,False
sell_out,C,g3,바,W,lstm_vn,0.050003234297037125,s4,False
sell_out,C,g3,마,W,lstm_vn,0.10281399637460709,s4,False
sell_out,C,g3,all,W,lstm_vn,0.1024492084980011,s4,False
sell_out,C,g1,나,W,lstm_vn,0.06556397676467896,s4,False
sell_out,C,all,바,W,lstm_vn,0.04860816150903702,s4,False
sell_out,C,all,나,W,lstm_vn,0.06535690277814865,s4,False
sell_out,C,all,마,W,lstm_vn,0.10235951840877533,s4,False
sell_out,C,all,all,W,lstm_vn,0.09973934292793274,s4,False
sell_out,all,g3,바,W,lstm_vn,0.08981025218963623,s4,False
sell_out,all,g3,마,W,lstm_vn,0.10249239951372147,s4,False
sell_out,all,g3,all,W,lstm_vn,0.11199460923671722,s4,False
sell_out,all,g1,가,W,lstm_vn,0.04839693754911423,s4,False
sell_out,all,g1,나,W,lstm_vn,0.10300833731889725,s4,False
sell_out,all,g1,all,W,lstm_vn,0.10238466411828995,s4,False
sell_out,all,g2,다,W,lstm_vn,0.15402667224407196,s4,False
sell_out,all,g2,라,W,lstm_vn,0.17714014649391174,s4,False
sell_out,all,g2,all,W,lstm_vn,0.15530256927013397,s4,False
sell_out,all,all,바,W,lstm_vn,0.08857665210962296,s4,False
sell_out,all,all,가,W,lstm_vn,0.048462141305208206,s4,False
sell_out,all,all,다,W,lstm_vn,0.15232808887958527,s4,False
sell_out,all,all,나,W,lstm_vn,0.1013929471373558,s4,False
sell_out,all,all,라,W,lstm_vn,0.18003690242767334,s4,False
sell_out,all,all,마,W,lstm_vn,0.10285994410514832,s4,False
sell_out,all,all,all,W,lstm_vn,0.10541131347417831,s4,False
