sell_type,cust_type,prod_group_type,prod_type,time_type,model,dt,prediction,scenario,smoothing
sell_in,A,g1,가,W,arma,2021-01-10,14190.0,s2,False
sell_in,A,g1,가,W,arma,2021-01-17,15688.0,s2,False
sell_in,A,g1,가,W,arma,2021-01-24,15576.0,s2,False
sell_in,A,g1,가,W,arma,2021-01-31,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-02-07,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-02-14,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-02-21,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-02-28,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-03-07,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-03-14,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-03-21,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-03-28,15584.0,s2,False
sell_in,A,g2,다,W,arima,2021-01-10,19955.0,s2,False
sell_in,A,g2,다,W,arima,2021-01-17,20918.0,s2,False
sell_in,A,g2,다,W,arima,2021-01-24,21828.0,s2,False
sell_in,A,g2,다,W,arima,2021-01-31,22687.0,s2,False
sell_in,A,g2,다,W,arima,2021-02-07,23499.0,s2,False
sell_in,A,g2,다,W,arima,2021-02-14,24267.0,s2,False
sell_in,A,g2,다,W,arima,2021-02-21,24992.0,s2,False
sell_in,A,g2,다,W,arima,2021-02-28,25678.0,s2,False
sell_in,A,g2,다,W,arima,2021-03-07,26325.0,s2,False
sell_in,A,g2,다,W,arima,2021-03-14,26937.0,s2,False
sell_in,A,g2,다,W,arima,2021-03-21,27516.0,s2,False
sell_in,A,g2,다,W,arima,2021-03-28,28062.0,s2,False
sell_in,A,all,가,W,arma,2021-01-10,14190.0,s2,False
sell_in,A,all,가,W,arma,2021-01-17,15688.0,s2,False
sell_in,A,all,가,W,arma,2021-01-24,15576.0,s2,False
sell_in,A,all,가,W,arma,2021-01-31,15584.0,s2,False
sell_in,A,all,가,W,arma,2021-02-07,15584.0,s2,False
sell_in,A,all,가,W,arma,2021-02-14,15584.0,s2,False
sell_in,A,all,가,W,arma,2021-02-21,15584.0,s2,False
sell_in,A,all,가,W,arma,2021-02-28,15584.0,s2,False
sell_in,A,all,가,W,arma,2021-03-07,15584.0,s2,False
sell_in,A,all,가,W,arma,2021-03-14,15584.0,s2,False
sell_in,A,all,가,W,arma,2021-03-21,15584.0,s2,False
sell_in,A,all,가,W,arma,2021-03-28,15584.0,s2,False
sell_in,A,all,다,W,arima,2021-01-10,19955.0,s2,False
sell_in,A,all,다,W,arima,2021-01-17,20918.0,s2,False
sell_in,A,all,다,W,arima,2021-01-24,21828.0,s2,False
sell_in,A,all,다,W,arima,2021-01-31,22687.0,s2,False
sell_in,A,all,다,W,arima,2021-02-07,23499.0,s2,False
sell_in,A,all,다,W,arima,2021-02-14,24267.0,s2,False
sell_in,A,all,다,W,arima,2021-02-21,24992.0,s2,False
sell_in,A,all,다,W,arima,2021-02-28,25678.0,s2,False
sell_in,A,all,다,W,arima,2021-03-07,26325.0,s2,False
sell_in,A,all,다,W,arima,2021-03-14,26937.0,s2,False
sell_in,A,all,다,W,arima,2021-03-21,27516.0,s2,False
sell_in,A,all,다,W,arima,2021-03-28,28062.0,s2,False
sell_in,A,all,all,W,arima,2021-01-10,42296.0,s2,False
sell_in,A,all,all,W,arima,2021-01-17,43002.0,s2,False
sell_in,A,all,all,W,arima,2021-01-24,43662.0,s2,False
sell_in,A,all,all,W,arima,2021-01-31,44278.0,s2,False
sell_in,A,all,all,W,arima,2021-02-07,44854.0,s2,False
sell_in,A,all,all,W,arima,2021-02-14,45392.0,s2,False
sell_in,A,all,all,W,arima,2021-02-21,45894.0,s2,False
sell_in,A,all,all,W,arima,2021-02-28,46364.0,s2,False
sell_in,A,all,all,W,arima,2021-03-07,46802.0,s2,False
sell_in,A,all,all,W,arima,2021-03-14,47212.0,s2,False
