sell_type,cust_type,prod_group_type,prod_type,time_type,model,dt,prediction,scenario,smoothing
sell_in,A,g1,가,W,lstm,2021-01-10,-1282.0,s1,False
sell_in,A,g1,가,W,lstm,2021-01-17,-3287.0,s1,False
sell_in,A,g1,가,W,lstm,2021-01-24,-2478.0,s1,False
sell_in,A,g1,가,W,lstm,2021-01-31,-3162.0,s1,False
sell_in,A,g1,가,W,lstm,2021-02-07,-3139.0,s1,False
sell_in,A,g1,가,W,lstm,2021-02-14,-3173.0,s1,False
sell_in,A,g1,가,W,lstm,2021-02-21,-3816.0,s1,False
sell_in,A,g1,가,W,lstm,2021-02-28,-4023.0,s1,False
sell_in,A,g1,가,W,lstm,2021-03-07,-3523.0,s1,False
sell_in,A,g1,가,W,lstm,2021-03-14,-4241.0,s1,False
sell_in,A,g1,가,W,lstm,2021-03-21,-4720.0,s1,False
sell_in,A,g1,가,W,lstm,2021-03-28,-3487.0,s1,False
sell_in,A,g2,다,W,lstm,2021-01-10,17882.0,s1,False
sell_in,A,g2,다,W,lstm,2021-01-17,12711.0,s1,False
sell_in,A,g2,다,W,lstm,2021-01-24,13494.0,s1,False
sell_in,A,g2,다,W,lstm,2021-01-31,13469.0,s1,False
sell_in,A,g2,다,W,lstm,2021-02-07,12018.0,s1,False
sell_in,A,g2,다,W,lstm,2021-02-14,12222.0,s1,False
sell_in,A,g2,다,W,lstm,2021-02-21,11486.0,s1,False
sell_in,A,g2,다,W,lstm,2021-02-28,12592.0,s1,False
sell_in,A,g2,다,W,lstm,2021-03-07,13647.0,s1,False
sell_in,A,g2,다,W,lstm,2021-03-14,14166.0,s1,False
sell_in,A,g2,다,W,lstm,2021-03-21,14484.0,s1,False
sell_in,A,g2,다,W,lstm,2021-03-28,15404.0,s1,False
sell_in,A,all,가,W,lstm,2021-01-10,2183.0,s1,False
sell_in,A,all,가,W,lstm,2021-01-17,6039.0,s1,False
sell_in,A,all,가,W,lstm,2021-01-24,5173.0,s1,False
sell_in,A,all,가,W,lstm,2021-01-31,6753.0,s1,False
sell_in,A,all,가,W,lstm,2021-02-07,7107.0,s1,False
sell_in,A,all,가,W,lstm,2021-02-14,7543.0,s1,False
sell_in,A,all,가,W,lstm,2021-02-21,9059.0,s1,False
sell_in,A,all,가,W,lstm,2021-02-28,9817.0,s1,False
sell_in,A,all,가,W,lstm,2021-03-07,9290.0,s1,False
sell_in,A,all,가,W,lstm,2021-03-14,10938.0,s1,False
sell_in,A,all,가,W,lstm,2021-03-21,12157.0,s1,False
sell_in,A,all,가,W,lstm,2021-03-28,10380.0,s1,False
sell_in,A,all,다,W,lstm,2021-01-10,19157.0,s1,False
sell_in,A,all,다,W,lstm,2021-01-17,16288.0,s1,False
sell_in,A,all,다,W,lstm,2021-01-24,15231.0,s1,False
sell_in,A,all,다,W,lstm,2021-01-31,13987.0,s1,False
sell_in,A,all,다,W,lstm,2021-02-07,12232.0,s1,False
sell_in,A,all,다,W,lstm,2021-02-14,11237.0,s1,False
sell_in,A,all,다,W,lstm,2021-02-21,10124.0,s1,False
sell_in,A,all,다,W,lstm,2021-02-28,9736.0,s1,False
sell_in,A,all,다,W,lstm,2021-03-07,9543.0,s1,False
sell_in,A,all,다,W,lstm,2021-03-14,9443.0,s1,False
sell_in,A,all,다,W,lstm,2021-03-21,9415.0,s1,False
sell_in,A,all,다,W,lstm,2021-03-28,10085.0,s1,False
sell_in,A,all,all,W,lstm,2021-01-10,24654.0,s1,False
sell_in,A,all,all,W,lstm,2021-01-17,25817.0,s1,False
sell_in,A,all,all,W,lstm,2021-01-24,25489.0,s1,False
sell_in,A,all,all,W,lstm,2021-01-31,26059.0,s1,False
sell_in,A,all,all,W,lstm,2021-02-07,26625.0,s1,False
sell_in,A,all,all,W,lstm,2021-02-14,26579.0,s1,False
sell_in,A,all,all,W,lstm,2021-02-21,26889.0,s1,False
sell_in,A,all,all,W,lstm,2021-02-28,26648.0,s1,False
sell_in,A,all,all,W,lstm,2021-03-07,26362.0,s1,False
sell_in,A,all,all,W,lstm,2021-03-14,26610.0,s1,False
sell_in,A,all,all,W,lstm,2021-03-21,26683.0,s1,False
sell_in,A,all,all,W,lstm,2021-03-28,25585.0,s1,False
sell_in,B,g1,나,W,lstm,2021-01-10,-124.0,s1,False
sell_in,B,g1,나,W,lstm,2021-01-17,-636.0,s1,False
sell_in,B,g1,나,W,lstm,2021-01-24,-875.0,s1,False
sell_in,B,g1,나,W,lstm,2021-01-31,-775.0,s1,False
sell_in,B,g1,나,W,lstm,2021-02-07,-615.0,s1,False
sell_in,B,g1,나,W,lstm,2021-02-14,-554.0,s1,False
sell_in,B,g1,나,W,lstm,2021-02-21,-552.0,s1,False
sell_in,B,g1,나,W,lstm,2021-02-28,-491.0,s1,False
sell_in,B,g1,나,W,lstm,2021-03-07,-867.0,s1,False
sell_in,B,g1,나,W,lstm,2021-03-14,-881.0,s1,False
sell_in,B,g1,나,W,lstm,2021-03-21,-863.0,s1,False
sell_in,B,g1,나,W,lstm,2021-03-28,-1018.0,s1,False
sell_in,B,g2,라,W,lstm,2021-01-10,766.0,s1,False
sell_in,B,g2,라,W,lstm,2021-01-17,1041.0,s1,False
sell_in,B,g2,라,W,lstm,2021-01-24,1147.0,s1,False
sell_in,B,g2,라,W,lstm,2021-01-31,1262.0,s1,False
sell_in,B,g2,라,W,lstm,2021-02-07,1391.0,s1,False
sell_in,B,g2,라,W,lstm,2021-02-14,1523.0,s1,False
sell_in,B,g2,라,W,lstm,2021-02-21,1415.0,s1,False
sell_in,B,g2,라,W,lstm,2021-02-28,1504.0,s1,False
sell_in,B,g2,라,W,lstm,2021-03-07,1465.0,s1,False
sell_in,B,g2,라,W,lstm,2021-03-14,1356.0,s1,False
sell_in,B,g2,라,W,lstm,2021-03-21,1221.0,s1,False
sell_in,B,g2,라,W,lstm,2021-03-28,1122.0,s1,False
sell_in,B,all,나,W,lstm,2021-01-10,240.0,s1,False
sell_in,B,all,나,W,lstm,2021-01-17,1161.0,s1,False
sell_in,B,all,나,W,lstm,2021-01-24,1626.0,s1,False
sell_in,B,all,나,W,lstm,2021-01-31,1480.0,s1,False
sell_in,B,all,나,W,lstm,2021-02-07,1159.0,s1,False
sell_in,B,all,나,W,lstm,2021-02-14,1102.0,s1,False
sell_in,B,all,나,W,lstm,2021-02-21,1142.0,s1,False
sell_in,B,all,나,W,lstm,2021-02-28,1018.0,s1,False
sell_in,B,all,나,W,lstm,2021-03-07,1855.0,s1,False
sell_in,B,all,나,W,lstm,2021-03-14,1900.0,s1,False
sell_in,B,all,나,W,lstm,2021-03-21,1901.0,s1,False
sell_in,B,all,나,W,lstm,2021-03-28,2256.0,s1,False
sell_in,B,all,라,W,lstm,2021-01-10,679.0,s1,False
sell_in,B,all,라,W,lstm,2021-01-17,876.0,s1,False
sell_in,B,all,라,W,lstm,2021-01-24,929.0,s1,False
sell_in,B,all,라,W,lstm,2021-01-31,996.0,s1,False
sell_in,B,all,라,W,lstm,2021-02-07,1074.0,s1,False
sell_in,B,all,라,W,lstm,2021-02-14,1156.0,s1,False
sell_in,B,all,라,W,lstm,2021-02-21,1047.0,s1,False
sell_in,B,all,라,W,lstm,2021-02-28,1112.0,s1,False
sell_in,B,all,라,W,lstm,2021-03-07,1067.0,s1,False
sell_in,B,all,라,W,lstm,2021-03-14,981.0,s1,False
sell_in,B,all,라,W,lstm,2021-03-21,881.0,s1,False
sell_in,B,all,라,W,lstm,2021-03-28,809.0,s1,False
sell_in,B,all,all,W,lstm,2021-01-10,1019.0,s1,False
sell_in,B,all,all,W,lstm,2021-01-17,1295.0,s1,False
sell_in,B,all,all,W,lstm,2021-01-24,1447.0,s1,False
sell_in,B,all,all,W,lstm,2021-01-31,1536.0,s1,False
sell_in,B,all,all,W,lstm,2021-02-07,1550.0,s1,False
sell_in,B,all,all,W,lstm,2021-02-14,1601.0,s1,False
sell_in,B,all,all,W,lstm,2021-02-21,1532.0,s1,False
sell_in,B,all,all,W,lstm,2021-02-28,1539.0,s1,False
sell_in,B,all,all,W,lstm,2021-03-07,1711.0,s1,False
sell_in,B,all,all,W,lstm,2021-03-14,1683.0,s1,False
sell_in,B,all,all,W,lstm,2021-03-21,1621.0,s1,False
sell_in,B,all,all,W,lstm,2021-03-28,1678.0,s1,False
sell_in,C,g1,나,W,lstm,2021-01-10,208.0,s1,False
sell_in,C,g1,나,W,lstm,2021-01-17,28.0,s1,False
sell_in,C,g1,나,W,lstm,2021-01-24,11.0,s1,False
sell_in,C,g1,나,W,lstm,2021-01-31,6.0,s1,False
sell_in,C,g1,나,W,lstm,2021-02-07,-20.0,s1,False
sell_in,C,g1,나,W,lstm,2021-02-14,-115.0,s1,False
sell_in,C,g1,나,W,lstm,2021-02-21,-182.0,s1,False
sell_in,C,g1,나,W,lstm,2021-02-28,-200.0,s1,False
sell_in,C,g1,나,W,lstm,2021-03-07,-174.0,s1,False
sell_in,C,g1,나,W,lstm,2021-03-14,-156.0,s1,False
sell_in,C,g1,나,W,lstm,2021-03-21,-261.0,s1,False
sell_in,C,g1,나,W,lstm,2021-03-28,-841.0,s1,False
sell_in,C,g3,마,W,lstm,2021-01-10,7624.0,s1,False
sell_in,C,g3,마,W,lstm,2021-01-17,5640.0,s1,False
sell_in,C,g3,마,W,lstm,2021-01-24,-8262.0,s1,False
sell_in,C,g3,마,W,lstm,2021-01-31,-8618.0,s1,False
sell_in,C,g3,마,W,lstm,2021-02-07,-6913.0,s1,False
sell_in,C,g3,마,W,lstm,2021-02-14,-7465.0,s1,False
sell_in,C,g3,마,W,lstm,2021-02-21,-6373.0,s1,False
sell_in,C,g3,마,W,lstm,2021-02-28,-3497.0,s1,False
sell_in,C,g3,마,W,lstm,2021-03-07,-1447.0,s1,False
sell_in,C,g3,마,W,lstm,2021-03-14,-155.0,s1,False
sell_in,C,g3,마,W,lstm,2021-03-21,404.0,s1,False
sell_in,C,g3,마,W,lstm,2021-03-28,-439.0,s1,False
sell_in,C,all,나,W,lstm,2021-01-10,214.0,s1,False
sell_in,C,all,나,W,lstm,2021-01-17,220.0,s1,False
sell_in,C,all,나,W,lstm,2021-01-24,204.0,s1,False
sell_in,C,all,나,W,lstm,2021-01-31,192.0,s1,False
sell_in,C,all,나,W,lstm,2021-02-07,190.0,s1,False
sell_in,C,all,나,W,lstm,2021-02-14,189.0,s1,False
sell_in,C,all,나,W,lstm,2021-02-21,178.0,s1,False
sell_in,C,all,나,W,lstm,2021-02-28,164.0,s1,False
sell_in,C,all,나,W,lstm,2021-03-07,161.0,s1,False
sell_in,C,all,나,W,lstm,2021-03-14,158.0,s1,False
sell_in,C,all,나,W,lstm,2021-03-21,172.0,s1,False
sell_in,C,all,나,W,lstm,2021-03-28,205.0,s1,False
sell_in,C,all,마,W,lstm,2021-01-10,8248.0,s1,False
