sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_in,C,마,W,lstm_vn,2021-03-07,60921.0
sell_in,C,마,W,lstm_vn,2021-03-14,60537.0
sell_in,C,마,W,lstm_vn,2021-03-21,60202.0
sell_in,C,마,W,lstm_vn,2021-03-28,60137.0
sell_in,C,all,W,lstm_vn,2021-01-10,56396.0
sell_in,C,all,W,lstm_vn,2021-01-17,65283.0
sell_in,C,all,W,lstm_vn,2021-01-24,69545.0
sell_in,C,all,W,lstm_vn,2021-01-31,69283.0
sell_in,C,all,W,lstm_vn,2021-02-07,67237.0
sell_in,C,all,W,lstm_vn,2021-02-14,65680.0
sell_in,C,all,W,lstm_vn,2021-02-21,63292.0
sell_in,C,all,W,lstm_vn,2021-02-28,61151.0
sell_in,C,all,W,lstm_vn,2021-03-07,59904.0
sell_in,C,all,W,lstm_vn,2021-03-14,59352.0
sell_in,C,all,W,lstm_vn,2021-03-21,59122.0
sell_in,C,all,W,lstm_vn,2021-03-28,59185.0
sell_in,all,가,W,lstm_vn,2021-01-10,15134.0
sell_in,all,가,W,lstm_vn,2021-01-17,21616.0
sell_in,all,가,W,lstm_vn,2021-01-24,21921.0
sell_in,all,가,W,lstm_vn,2021-01-31,24198.0
sell_in,all,가,W,lstm_vn,2021-02-07,24585.0
sell_in,all,가,W,lstm_vn,2021-02-14,24647.0
sell_in,all,가,W,lstm_vn,2021-02-21,25708.0
sell_in,all,가,W,lstm_vn,2021-02-28,25896.0
sell_in,all,가,W,lstm_vn,2021-03-07,24615.0
sell_in,all,가,W,lstm_vn,2021-03-14,25635.0
sell_in,all,가,W,lstm_vn,2021-03-21,26370.0
sell_in,all,가,W,lstm_vn,2021-03-28,23842.0
sell_in,all,다,W,lstm_vn,2021-01-10,49233.0
sell_in,all,다,W,lstm_vn,2021-01-17,54968.0
sell_in,all,다,W,lstm_vn,2021-01-24,53678.0
sell_in,all,다,W,lstm_vn,2021-01-31,55060.0
sell_in,all,다,W,lstm_vn,2021-02-07,56605.0
sell_in,all,다,W,lstm_vn,2021-02-14,52660.0
sell_in,all,다,W,lstm_vn,2021-02-21,48202.0
sell_in,all,다,W,lstm_vn,2021-02-28,40946.0
sell_in,all,다,W,lstm_vn,2021-03-07,36270.0
sell_in,all,다,W,lstm_vn,2021-03-14,33535.0
sell_in,all,다,W,lstm_vn,2021-03-21,31972.0
sell_in,all,다,W,lstm_vn,2021-03-28,28655.0
sell_in,all,나,W,lstm_vn,2021-01-10,5127.0
sell_in,all,나,W,lstm_vn,2021-01-17,6921.0
sell_in,all,나,W,lstm_vn,2021-01-24,7674.0
sell_in,all,나,W,lstm_vn,2021-01-31,7803.0
sell_in,all,나,W,lstm_vn,2021-02-07,7900.0
sell_in,all,나,W,lstm_vn,2021-02-14,8055.0
sell_in,all,나,W,lstm_vn,2021-02-21,8168.0
sell_in,all,나,W,lstm_vn,2021-02-28,8148.0
sell_in,all,나,W,lstm_vn,2021-03-07,8902.0
sell_in,all,나,W,lstm_vn,2021-03-14,8822.0
sell_in,all,나,W,lstm_vn,2021-03-21,8975.0
sell_in,all,나,W,lstm_vn,2021-03-28,10133.0
sell_in,all,라,W,lstm_vn,2021-01-10,1790.0
sell_in,all,라,W,lstm_vn,2021-01-17,2168.0
sell_in,all,라,W,lstm_vn,2021-01-24,2288.0
sell_in,all,라,W,lstm_vn,2021-01-31,2246.0
sell_in,all,라,W,lstm_vn,2021-02-07,2081.0
sell_in,all,라,W,lstm_vn,2021-02-14,1849.0
sell_in,all,라,W,lstm_vn,2021-02-21,1638.0
sell_in,all,라,W,lstm_vn,2021-02-28,1468.0
sell_in,all,라,W,lstm_vn,2021-03-07,1310.0
sell_in,all,라,W,lstm_vn,2021-03-14,1244.0
sell_in,all,라,W,lstm_vn,2021-03-21,1276.0
sell_in,all,라,W,lstm_vn,2021-03-28,1375.0
sell_in,all,마,W,lstm_vn,2021-01-10,53909.0
sell_in,all,마,W,lstm_vn,2021-01-17,63046.0
sell_in,all,마,W,lstm_vn,2021-01-24,66034.0
sell_in,all,마,W,lstm_vn,2021-01-31,65580.0
sell_in,all,마,W,lstm_vn,2021-02-07,63680.0
sell_in,all,마,W,lstm_vn,2021-02-14,62585.0
sell_in,all,마,W,lstm_vn,2021-02-21,60270.0
sell_in,all,마,W,lstm_vn,2021-02-28,57872.0
sell_in,all,마,W,lstm_vn,2021-03-07,56625.0
sell_in,all,마,W,lstm_vn,2021-03-14,56235.0
sell_in,all,마,W,lstm_vn,2021-03-21,56380.0
sell_in,all,마,W,lstm_vn,2021-03-28,56891.0
sell_in,all,all,W,lstm_vn,2021-01-10,129480.0
sell_in,all,all,W,lstm_vn,2021-01-17,140626.0
sell_in,all,all,W,lstm_vn,2021-01-24,149040.0
sell_in,all,all,W,lstm_vn,2021-01-31,152491.0
sell_in,all,all,W,lstm_vn,2021-02-07,151833.0
sell_in,all,all,W,lstm_vn,2021-02-14,148277.0
sell_in,all,all,W,lstm_vn,2021-02-21,141953.0
sell_in,all,all,W,lstm_vn,2021-02-28,134842.0
sell_in,all,all,W,lstm_vn,2021-03-07,130183.0
sell_in,all,all,W,lstm_vn,2021-03-14,126681.0
sell_in,all,all,W,lstm_vn,2021-03-21,123329.0
sell_in,all,all,W,lstm_vn,2021-03-28,120373.0
sell_out,A,바,W,lstm_vn,2021-01-10,9465.0
sell_out,A,바,W,lstm_vn,2021-01-17,10935.0
sell_out,A,바,W,lstm_vn,2021-01-24,11717.0
sell_out,A,바,W,lstm_vn,2021-01-31,12092.0
sell_out,A,바,W,lstm_vn,2021-02-07,12377.0
sell_out,A,바,W,lstm_vn,2021-02-14,12728.0
sell_out,A,바,W,lstm_vn,2021-02-21,12546.0
sell_out,A,바,W,lstm_vn,2021-02-28,12387.0
sell_out,A,바,W,lstm_vn,2021-03-07,12401.0
sell_out,A,바,W,lstm_vn,2021-03-14,12540.0
sell_out,A,바,W,lstm_vn,2021-03-21,12598.0
sell_out,A,바,W,lstm_vn,2021-03-28,12592.0
sell_out,A,가,W,lstm_vn,2021-01-10,18591.0
sell_out,A,가,W,lstm_vn,2021-01-17,20925.0
sell_out,A,가,W,lstm_vn,2021-01-24,21658.0
sell_out,A,가,W,lstm_vn,2021-01-31,21395.0
sell_out,A,가,W,lstm_vn,2021-02-07,21048.0
sell_out,A,가,W,lstm_vn,2021-02-14,20742.0
sell_out,A,가,W,lstm_vn,2021-02-21,20624.0
sell_out,A,가,W,lstm_vn,2021-02-28,20644.0
sell_out,A,가,W,lstm_vn,2021-03-07,20534.0
sell_out,A,가,W,lstm_vn,2021-03-14,20543.0
sell_out,A,가,W,lstm_vn,2021-03-21,21078.0
sell_out,A,가,W,lstm_vn,2021-03-28,20786.0
sell_out,A,다,W,lstm_vn,2021-01-10,53065.0
sell_out,A,다,W,lstm_vn,2021-01-17,66207.0
sell_out,A,다,W,lstm_vn,2021-01-24,72649.0
sell_out,A,다,W,lstm_vn,2021-01-31,78047.0
sell_out,A,다,W,lstm_vn,2021-02-07,81077.0
sell_out,A,다,W,lstm_vn,2021-02-14,78343.0
sell_out,A,다,W,lstm_vn,2021-02-21,71115.0
sell_out,A,다,W,lstm_vn,2021-02-28,64371.0
sell_out,A,다,W,lstm_vn,2021-03-07,59590.0
sell_out,A,다,W,lstm_vn,2021-03-14,55073.0
sell_out,A,다,W,lstm_vn,2021-03-21,55041.0
sell_out,A,다,W,lstm_vn,2021-03-28,49910.0
sell_out,A,all,W,lstm_vn,2021-01-10,82787.0
sell_out,A,all,W,lstm_vn,2021-01-17,103422.0
sell_out,A,all,W,lstm_vn,2021-01-24,110591.0
sell_out,A,all,W,lstm_vn,2021-01-31,115070.0
sell_out,A,all,W,lstm_vn,2021-02-07,117241.0
sell_out,A,all,W,lstm_vn,2021-02-14,113093.0
sell_out,A,all,W,lstm_vn,2021-02-21,102206.0
sell_out,A,all,W,lstm_vn,2021-02-28,96130.0
sell_out,A,all,W,lstm_vn,2021-03-07,94132.0
sell_out,A,all,W,lstm_vn,2021-03-14,93120.0
sell_out,A,all,W,lstm_vn,2021-03-21,100265.0
sell_out,A,all,W,lstm_vn,2021-03-28,94793.0
sell_out,B,바,W,lstm_vn,2021-01-10,1696.0
sell_out,B,바,W,lstm_vn,2021-01-17,1762.0
sell_out,B,바,W,lstm_vn,2021-01-24,1785.0
sell_out,B,바,W,lstm_vn,2021-01-31,1757.0
sell_out,B,바,W,lstm_vn,2021-02-07,1669.0
sell_out,B,바,W,lstm_vn,2021-02-14,1605.0
sell_out,B,바,W,lstm_vn,2021-02-21,1557.0
sell_out,B,바,W,lstm_vn,2021-02-28,1498.0
sell_out,B,바,W,lstm_vn,2021-03-07,1456.0
sell_out,B,바,W,lstm_vn,2021-03-14,1405.0
sell_out,B,바,W,lstm_vn,2021-03-21,1398.0
sell_out,B,바,W,lstm_vn,2021-03-28,1330.0
sell_out,B,나,W,lstm_vn,2021-01-10,4936.0
sell_out,B,나,W,lstm_vn,2021-01-17,6116.0
sell_out,B,나,W,lstm_vn,2021-01-24,6697.0
sell_out,B,나,W,lstm_vn,2021-01-31,6667.0
sell_out,B,나,W,lstm_vn,2021-02-07,6463.0
sell_out,B,나,W,lstm_vn,2021-02-14,6434.0
sell_out,B,나,W,lstm_vn,2021-02-21,6475.0
sell_out,B,나,W,lstm_vn,2021-02-28,6511.0
sell_out,B,나,W,lstm_vn,2021-03-07,6825.0
sell_out,B,나,W,lstm_vn,2021-03-14,6856.0
sell_out,B,나,W,lstm_vn,2021-03-21,6975.0
