sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_in,C,all,W,arma,2021-03-21,60745.0
sell_in,C,all,W,arma,2021-03-28,60745.0
sell_in,all,가,W,arma,2021-01-10,19477.0
sell_in,all,가,W,arma,2021-01-17,23085.0
sell_in,all,가,W,arma,2021-01-24,22726.0
sell_in,all,가,W,arma,2021-01-31,22762.0
sell_in,all,가,W,arma,2021-02-07,22758.0
sell_in,all,가,W,arma,2021-02-14,22758.0
sell_in,all,가,W,arma,2021-02-21,22758.0
sell_in,all,가,W,arma,2021-02-28,22758.0
sell_in,all,가,W,arma,2021-03-07,22758.0
sell_in,all,가,W,arma,2021-03-14,22758.0
sell_in,all,가,W,arma,2021-03-21,22758.0
sell_in,all,가,W,arma,2021-03-28,22758.0
sell_in,all,다,W,arma,2021-01-10,39456.0
sell_in,all,다,W,arma,2021-01-17,44769.0
sell_in,all,다,W,arma,2021-01-24,48692.0
sell_in,all,다,W,arma,2021-01-31,51587.0
sell_in,all,다,W,arma,2021-02-07,53723.0
sell_in,all,다,W,arma,2021-02-14,55300.0
sell_in,all,다,W,arma,2021-02-21,56465.0
sell_in,all,다,W,arma,2021-02-28,57324.0
sell_in,all,다,W,arma,2021-03-07,57958.0
sell_in,all,다,W,arma,2021-03-14,58426.0
sell_in,all,다,W,arma,2021-03-21,58771.0
sell_in,all,다,W,arma,2021-03-28,59027.0
sell_in,all,나,W,ses,2021-01-10,6651.0
sell_in,all,나,W,ses,2021-01-17,6651.0
sell_in,all,나,W,ses,2021-01-24,6651.0
sell_in,all,나,W,ses,2021-01-31,6651.0
sell_in,all,나,W,ses,2021-02-07,6651.0
sell_in,all,나,W,ses,2021-02-14,6651.0
sell_in,all,나,W,ses,2021-02-21,6651.0
sell_in,all,나,W,ses,2021-02-28,6651.0
sell_in,all,나,W,ses,2021-03-07,6651.0
sell_in,all,나,W,ses,2021-03-14,6651.0
sell_in,all,나,W,ses,2021-03-21,6651.0
sell_in,all,나,W,ses,2021-03-28,6651.0
sell_in,all,라,W,arma,2021-01-10,1623.0
sell_in,all,라,W,arma,2021-01-17,1865.0
sell_in,all,라,W,arma,2021-01-24,2022.0
sell_in,all,라,W,arma,2021-01-31,2124.0
sell_in,all,라,W,arma,2021-02-07,2190.0
sell_in,all,라,W,arma,2021-02-14,2232.0
sell_in,all,라,W,arma,2021-02-21,2260.0
sell_in,all,라,W,arma,2021-02-28,2278.0
sell_in,all,라,W,arma,2021-03-07,2290.0
sell_in,all,라,W,arma,2021-03-14,2297.0
sell_in,all,라,W,arma,2021-03-21,2302.0
