sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_in,C,마,W,lstm_vn,2021-02-21,-2526254.0
sell_in,C,마,W,lstm_vn,2021-02-28,2109097.0
sell_in,C,마,W,lstm_vn,2021-03-07,1737934.0
sell_in,C,마,W,lstm_vn,2021-03-14,1652985.0
sell_in,C,마,W,lstm_vn,2021-03-21,1500940.0
sell_in,C,마,W,lstm_vn,2021-03-28,1149727.0
sell_in,C,all,W,lstm_vn,2021-01-10,133956.0
sell_in,C,all,W,lstm_vn,2021-01-17,327776.0
sell_in,C,all,W,lstm_vn,2021-01-24,1171495.0
sell_in,C,all,W,lstm_vn,2021-01-31,1306114.0
sell_in,C,all,W,lstm_vn,2021-02-07,1033075.0
sell_in,C,all,W,lstm_vn,2021-02-14,1149254.0
sell_in,C,all,W,lstm_vn,2021-02-21,865068.0
sell_in,C,all,W,lstm_vn,2021-02-28,-1589366.0
sell_in,C,all,W,lstm_vn,2021-03-07,-795918.0
sell_in,C,all,W,lstm_vn,2021-03-14,624912.0
sell_in,C,all,W,lstm_vn,2021-03-21,-2195577.0
sell_in,C,all,W,lstm_vn,2021-03-28,3499914.0
sell_in,all,가,W,lstm_vn,2021-01-10,-797219.0
sell_in,all,가,W,lstm_vn,2021-01-17,-1897319.0
sell_in,all,가,W,lstm_vn,2021-01-24,-846958.0
sell_in,all,가,W,lstm_vn,2021-01-31,-1573478.0
sell_in,all,가,W,lstm_vn,2021-02-07,96976.0
sell_in,all,가,W,lstm_vn,2021-02-14,885389.0
sell_in,all,가,W,lstm_vn,2021-02-21,234540.0
sell_in,all,가,W,lstm_vn,2021-02-28,-282339.0
sell_in,all,가,W,lstm_vn,2021-03-07,-1918.0
sell_in,all,가,W,lstm_vn,2021-03-14,1176344.0
sell_in,all,가,W,lstm_vn,2021-03-21,3682261.0
sell_in,all,가,W,lstm_vn,2021-03-28,-552601.0
sell_in,all,다,W,lstm_vn,2021-01-10,13587.0
sell_in,all,다,W,lstm_vn,2021-01-17,27781.0
sell_in,all,다,W,lstm_vn,2021-01-24,5367.0
sell_in,all,다,W,lstm_vn,2021-01-31,12653.0
sell_in,all,다,W,lstm_vn,2021-02-07,17890.0
sell_in,all,다,W,lstm_vn,2021-02-14,11772.0
sell_in,all,다,W,lstm_vn,2021-02-21,19473.0
sell_in,all,다,W,lstm_vn,2021-02-28,7636.0
sell_in,all,다,W,lstm_vn,2021-03-07,9778.0
sell_in,all,다,W,lstm_vn,2021-03-14,11127.0
sell_in,all,다,W,lstm_vn,2021-03-21,10909.0
sell_in,all,다,W,lstm_vn,2021-03-28,5864.0
sell_in,all,나,W,lstm_vn,2021-01-10,-154080.0
sell_in,all,나,W,lstm_vn,2021-01-17,-512719.0
sell_in,all,나,W,lstm_vn,2021-01-24,416409.0
sell_in,all,나,W,lstm_vn,2021-01-31,-752905.0
sell_in,all,나,W,lstm_vn,2021-02-07,230661.0
sell_in,all,나,W,lstm_vn,2021-02-14,469195.0
sell_in,all,나,W,lstm_vn,2021-02-21,706377.0
sell_in,all,나,W,lstm_vn,2021-02-28,47043.0
sell_in,all,나,W,lstm_vn,2021-03-07,-1283251.0
sell_in,all,나,W,lstm_vn,2021-03-14,-318659.0
sell_in,all,나,W,lstm_vn,2021-03-21,481442.0
sell_in,all,나,W,lstm_vn,2021-03-28,-741375.0
sell_in,all,라,W,lstm_vn,2021-01-10,68688.0
sell_in,all,라,W,lstm_vn,2021-01-17,334352.0
sell_in,all,라,W,lstm_vn,2021-01-24,-1048846.0
sell_in,all,라,W,lstm_vn,2021-01-31,582216.0
sell_in,all,라,W,lstm_vn,2021-02-07,-1761175.0
sell_in,all,라,W,lstm_vn,2021-02-14,-1575817.0
sell_in,all,라,W,lstm_vn,2021-02-21,-731455.0
sell_in,all,라,W,lstm_vn,2021-02-28,-344835.0
sell_in,all,라,W,lstm_vn,2021-03-07,-105927.0
sell_in,all,라,W,lstm_vn,2021-03-14,26048.0
sell_in,all,라,W,lstm_vn,2021-03-21,212585.0
sell_in,all,라,W,lstm_vn,2021-03-28,239161.0
sell_in,all,마,W,lstm_vn,2021-01-10,10923.0
sell_in,all,마,W,lstm_vn,2021-01-17,-8755.0
sell_in,all,마,W,lstm_vn,2021-01-24,32594.0
sell_in,all,마,W,lstm_vn,2021-01-31,47983.0
sell_in,all,마,W,lstm_vn,2021-02-07,285723.0
sell_in,all,마,W,lstm_vn,2021-02-14,-285979.0
sell_in,all,마,W,lstm_vn,2021-02-21,600466.0
sell_in,all,마,W,lstm_vn,2021-02-28,920201.0
sell_in,all,마,W,lstm_vn,2021-03-07,978217.0
sell_in,all,마,W,lstm_vn,2021-03-14,988760.0
sell_in,all,마,W,lstm_vn,2021-03-21,957327.0
sell_in,all,마,W,lstm_vn,2021-03-28,695837.0
sell_in,all,all,W,lstm_vn,2021-01-10,-938479.0
sell_in,all,all,W,lstm_vn,2021-01-17,-2847673.0
sell_in,all,all,W,lstm_vn,2021-01-24,-25752962.0
sell_in,all,all,W,lstm_vn,2021-01-31,-30486808.0
sell_in,all,all,W,lstm_vn,2021-02-07,8945886.0
sell_in,all,all,W,lstm_vn,2021-02-14,888249.0
sell_in,all,all,W,lstm_vn,2021-02-21,6599548.0
sell_in,all,all,W,lstm_vn,2021-02-28,-4914089.0
sell_in,all,all,W,lstm_vn,2021-03-07,13277167.0
sell_in,all,all,W,lstm_vn,2021-03-14,2931558.0
sell_in,all,all,W,lstm_vn,2021-03-21,-8272960.0
sell_in,all,all,W,lstm_vn,2021-03-28,11004886.0
sell_out,A,바,W,lstm_vn,2021-01-10,-853269.0
sell_out,A,바,W,lstm_vn,2021-01-17,-623408.0
sell_out,A,바,W,lstm_vn,2021-01-24,117255.0
sell_out,A,바,W,lstm_vn,2021-01-31,3463295.0
sell_out,A,바,W,lstm_vn,2021-02-07,1198119.0
sell_out,A,바,W,lstm_vn,2021-02-14,1093335.0
sell_out,A,바,W,lstm_vn,2021-02-21,2158978.0
sell_out,A,바,W,lstm_vn,2021-02-28,783510.0
sell_out,A,바,W,lstm_vn,2021-03-07,3916678.0
sell_out,A,바,W,lstm_vn,2021-03-14,5235652.0
sell_out,A,바,W,lstm_vn,2021-03-21,6050556.0
sell_out,A,바,W,lstm_vn,2021-03-28,4877486.0
sell_out,A,가,W,lstm_vn,2021-01-10,-441483.0
sell_out,A,가,W,lstm_vn,2021-01-17,1478877.0
sell_out,A,가,W,lstm_vn,2021-01-24,-1173287.0
sell_out,A,가,W,lstm_vn,2021-01-31,-109737.0
sell_out,A,가,W,lstm_vn,2021-02-07,-664337.0
sell_out,A,가,W,lstm_vn,2021-02-14,492323.0
sell_out,A,가,W,lstm_vn,2021-02-21,90470.0
sell_out,A,가,W,lstm_vn,2021-02-28,-480100.0
sell_out,A,가,W,lstm_vn,2021-03-07,-532555.0
sell_out,A,가,W,lstm_vn,2021-03-14,-447935.0
sell_out,A,가,W,lstm_vn,2021-03-21,-610268.0
sell_out,A,가,W,lstm_vn,2021-03-28,-1401440.0
sell_out,A,다,W,lstm_vn,2021-01-10,-1341337.0
sell_out,A,다,W,lstm_vn,2021-01-17,-302898.0
sell_out,A,다,W,lstm_vn,2021-01-24,-18017.0
sell_out,A,다,W,lstm_vn,2021-01-31,5233280.0
sell_out,A,다,W,lstm_vn,2021-02-07,4092530.0
sell_out,A,다,W,lstm_vn,2021-02-14,2517226.0
sell_out,A,다,W,lstm_vn,2021-02-21,2598677.0
sell_out,A,다,W,lstm_vn,2021-02-28,-117896.0
