sell_type,cust_type,prod_group_type,prod_type,time_type,model,dt,prediction,scenario,smoothing
sell_in,A,g1,가,W,lstm,2021-01-10,1288.0,s2,True
sell_in,A,g1,가,W,lstm,2021-01-17,2361.0,s2,True
sell_in,A,g1,가,W,lstm,2021-01-24,2052.0,s2,True
sell_in,A,g1,가,W,lstm,2021-01-31,2370.0,s2,True
sell_in,A,g1,가,W,lstm,2021-02-07,2382.0,s2,True
sell_in,A,g1,가,W,lstm,2021-02-14,2398.0,s2,True
sell_in,A,g1,가,W,lstm,2021-02-21,2717.0,s2,True
sell_in,A,g1,가,W,lstm,2021-02-28,2855.0,s2,True
sell_in,A,g1,가,W,lstm,2021-03-07,2619.0,s2,True
sell_in,A,g1,가,W,lstm,2021-03-14,2943.0,s2,True
sell_in,A,g1,가,W,lstm,2021-03-21,3215.0,s2,True
sell_in,A,g1,가,W,lstm,2021-03-28,2725.0,s2,True
sell_in,A,g2,다,W,lstm,2021-01-10,13468.0,s2,True
sell_in,A,g2,다,W,lstm,2021-01-17,12220.0,s2,True
sell_in,A,g2,다,W,lstm,2021-01-24,12216.0,s2,True
sell_in,A,g2,다,W,lstm,2021-01-31,12083.0,s2,True
sell_in,A,g2,다,W,lstm,2021-02-07,11548.0,s2,True
sell_in,A,g2,다,W,lstm,2021-02-14,11433.0,s2,True
sell_in,A,g2,다,W,lstm,2021-02-21,11061.0,s2,True
sell_in,A,g2,다,W,lstm,2021-02-28,11057.0,s2,True
sell_in,A,g2,다,W,lstm,2021-03-07,11279.0,s2,True
sell_in,A,g2,다,W,lstm,2021-03-14,11432.0,s2,True
sell_in,A,g2,다,W,lstm,2021-03-21,11524.0,s2,True
sell_in,A,g2,다,W,lstm,2021-03-28,11680.0,s2,True
sell_in,A,all,가,W,lstm,2021-01-10,1260.0,s2,True
sell_in,A,all,가,W,lstm,2021-01-17,2453.0,s2,True
sell_in,A,all,가,W,lstm,2021-01-24,1888.0,s2,True
sell_in,A,all,가,W,lstm,2021-01-31,2306.0,s2,True
sell_in,A,all,가,W,lstm,2021-02-07,2224.0,s2,True
sell_in,A,all,가,W,lstm,2021-02-14,2219.0,s2,True
sell_in,A,all,가,W,lstm,2021-02-21,2623.0,s2,True
sell_in,A,all,가,W,lstm,2021-02-28,2706.0,s2,True
sell_in,A,all,가,W,lstm,2021-03-07,2343.0,s2,True
sell_in,A,all,가,W,lstm,2021-03-14,2856.0,s2,True
sell_in,A,all,가,W,lstm,2021-03-21,3139.0,s2,True
sell_in,A,all,가,W,lstm,2021-03-28,2393.0,s2,True
sell_in,A,all,다,W,lstm,2021-01-10,15011.0,s2,True
sell_in,A,all,다,W,lstm,2021-01-17,16377.0,s2,True
sell_in,A,all,다,W,lstm,2021-01-24,16014.0,s2,True
sell_in,A,all,다,W,lstm,2021-01-31,16474.0,s2,True
sell_in,A,all,다,W,lstm,2021-02-07,17489.0,s2,True
sell_in,A,all,다,W,lstm,2021-02-14,17611.0,s2,True
sell_in,A,all,다,W,lstm,2021-02-21,18655.0,s2,True
sell_in,A,all,다,W,lstm,2021-02-28,18020.0,s2,True
sell_in,A,all,다,W,lstm,2021-03-07,17937.0,s2,True
sell_in,A,all,다,W,lstm,2021-03-14,18100.0,s2,True
sell_in,A,all,다,W,lstm,2021-03-21,18210.0,s2,True
sell_in,A,all,다,W,lstm,2021-03-28,17540.0,s2,True
sell_in,A,all,all,W,lstm,2021-01-10,20094.0,s2,True
sell_in,A,all,all,W,lstm,2021-01-17,20737.0,s2,True
sell_in,A,all,all,W,lstm,2021-01-24,20444.0,s2,True
sell_in,A,all,all,W,lstm,2021-01-31,20456.0,s2,True
sell_in,A,all,all,W,lstm,2021-02-07,20576.0,s2,True
sell_in,A,all,all,W,lstm,2021-02-14,20496.0,s2,True
sell_in,A,all,all,W,lstm,2021-02-21,20612.0,s2,True
sell_in,A,all,all,W,lstm,2021-02-28,20413.0,s2,True
sell_in,A,all,all,W,lstm,2021-03-07,20092.0,s2,True
sell_in,A,all,all,W,lstm,2021-03-14,20057.0,s2,True
sell_in,A,all,all,W,lstm,2021-03-21,20061.0,s2,True
sell_in,A,all,all,W,lstm,2021-03-28,19665.0,s2,True
sell_in,B,g1,나,W,lstm,2021-01-10,355.0,s2,True
sell_in,B,g1,나,W,lstm,2021-01-17,849.0,s2,True
sell_in,B,g1,나,W,lstm,2021-01-24,1112.0,s2,True
sell_in,B,g1,나,W,lstm,2021-01-31,1099.0,s2,True
sell_in,B,g1,나,W,lstm,2021-02-07,947.0,s2,True
sell_in,B,g1,나,W,lstm,2021-02-14,918.0,s2,True
sell_in,B,g1,나,W,lstm,2021-02-21,928.0,s2,True
sell_in,B,g1,나,W,lstm,2021-02-28,865.0,s2,True
sell_in,B,g1,나,W,lstm,2021-03-07,1343.0,s2,True
sell_in,B,g1,나,W,lstm,2021-03-14,1403.0,s2,True
sell_in,B,g1,나,W,lstm,2021-03-21,1419.0,s2,True
sell_in,B,g1,나,W,lstm,2021-03-28,1625.0,s2,True
sell_in,B,g2,라,W,lstm,2021-01-10,40.0,s2,True
sell_in,B,g2,라,W,lstm,2021-01-17,-46.0,s2,True
sell_in,B,g2,라,W,lstm,2021-01-24,-88.0,s2,True
sell_in,B,g2,라,W,lstm,2021-01-31,-82.0,s2,True
sell_in,B,g2,라,W,lstm,2021-02-07,-54.0,s2,True
sell_in,B,g2,라,W,lstm,2021-02-14,-46.0,s2,True
sell_in,B,g2,라,W,lstm,2021-02-21,-47.0,s2,True
sell_in,B,g2,라,W,lstm,2021-02-28,-36.0,s2,True
sell_in,B,g2,라,W,lstm,2021-03-07,-121.0,s2,True
sell_in,B,g2,라,W,lstm,2021-03-14,-131.0,s2,True
sell_in,B,g2,라,W,lstm,2021-03-21,-130.0,s2,True
