sell_type,cust_type,prod_group_type,prod_type,time_type,model,rmse,scenario,smoothing
sell_in,A,g1,가,W,var,14421,s3,True
sell_in,A,g2,다,W,var,27954,s3,True
sell_in,A,all,가,W,var,14421,s3,True
sell_in,A,all,다,W,var,27954,s3,True
sell_in,A,all,all,W,var,32589,s3,True
sell_in,B,g1,나,W,var,5969,s3,True
sell_in,B,g2,라,W,var,4968,s3,True
sell_in,B,all,나,W,var,5969,s3,True
sell_in,B,all,라,W,var,4968,s3,True
sell_in,B,all,all,W,var,10577,s3,True
sell_in,C,g1,나,W,var,4077,s3,True
sell_in,C,g3,마,W,var,64717,s3,True
sell_in,C,all,나,W,var,4077,s3,True
sell_in,C,all,마,W,var,64717,s3,True
sell_in,C,all,all,W,var,66574,s3,True
sell_in,all,g1,가,W,var,14421,s3,True
sell_in,all,g1,나,W,var,8853,s3,True
sell_in,all,g1,all,W,var,19477,s3,True
sell_in,all,g2,다,W,var,27954,s3,True
sell_in,all,g2,라,W,var,4968,s3,True
sell_in,all,g2,all,W,var,28402,s3,True
sell_in,all,g3,마,W,var,64717,s3,True
sell_in,all,all,가,W,var,14421,s3,True
sell_in,all,all,다,W,var,27954,s3,True
sell_in,all,all,나,W,var,8853,s3,True
sell_in,all,all,라,W,var,4968,s3,True
sell_in,all,all,마,W,var,64717,s3,True
sell_in,all,all,all,W,var,85733,s3,True
sell_out,A,g3,바,W,var,3022,s3,True
sell_out,A,g1,가,W,var,1815,s3,True
sell_out,A,g2,다,W,var,15810,s3,True
sell_out,A,all,바,W,var,3022,s3,True
sell_out,A,all,가,W,var,1815,s3,True
sell_out,A,all,다,W,var,15810,s3,True
sell_out,A,all,all,W,var,16999,s3,True
sell_out,B,g3,바,W,var,1192,s3,True
sell_out,B,g1,나,W,var,3754,s3,True
sell_out,B,g2,라,W,var,1204,s3,True
sell_out,B,all,바,W,var,1192,s3,True
sell_out,B,all,나,W,var,3754,s3,True
sell_out,B,all,라,W,var,1204,s3,True
sell_out,B,all,all,W,var,4500,s3,True
sell_out,C,g3,바,W,var,1204,s3,True
sell_out,C,g3,마,W,var,49393,s3,True
sell_out,C,g3,all,W,var,50444,s3,True
sell_out,C,g1,나,W,var,2710,s3,True
sell_out,C,all,바,W,var,1204,s3,True
sell_out,C,all,나,W,var,2710,s3,True
sell_out,C,all,마,W,var,49393,s3,True
sell_out,C,all,all,W,var,53942,s3,True
sell_out,all,g3,바,W,var,4287,s3,True
sell_out,all,g3,마,W,var,49393,s3,True
sell_out,all,g3,all,W,var,54011,s3,True
sell_out,all,g1,가,W,var,1815,s3,True
sell_out,all,g1,나,W,var,5403,s3,True
sell_out,all,g1,all,W,var,6658,s3,True
sell_out,all,g2,다,W,var,15810,s3,True
sell_out,all,g2,라,W,var,1204,s3,True
sell_out,all,g2,all,W,var,16634,s3,True
sell_out,all,all,바,W,var,4287,s3,True
sell_out,all,all,가,W,var,1815,s3,True
sell_out,all,all,다,W,var,15810,s3,True
sell_out,all,all,나,W,var,5403,s3,True
sell_out,all,all,라,W,var,1204,s3,True
sell_out,all,all,마,W,var,49393,s3,True
sell_out,all,all,all,W,var,73937,s3,True
