sell_type,cust_type,prod_group_type,prod_type,time_type,model,dt,prediction,scenario,smoothing
sell_in,A,g1,가,W,lstm_vn,2021-01-10,6617.0,s3,True
sell_in,A,g1,가,W,lstm_vn,2021-01-17,10031.0,s3,True
sell_in,A,g1,가,W,lstm_vn,2021-01-24,11592.0,s3,True
sell_in,A,g1,가,W,lstm_vn,2021-01-31,14528.0,s3,True
sell_in,A,g1,가,W,lstm_vn,2021-02-07,16629.0,s3,True
sell_in,A,g1,가,W,lstm_vn,2021-02-14,18766.0,s3,True
sell_in,A,g1,가,W,lstm_vn,2021-02-21,21595.0,s3,True
sell_in,A,g1,가,W,lstm_vn,2021-02-28,23899.0,s3,True
sell_in,A,g1,가,W,lstm_vn,2021-03-07,25071.0,s3,True
sell_in,A,g1,가,W,lstm_vn,2021-03-14,28192.0,s3,True
sell_in,A,g1,가,W,lstm_vn,2021-03-21,30892.0,s3,True
sell_in,A,g1,가,W,lstm_vn,2021-03-28,30274.0,s3,True
sell_in,A,g2,다,W,lstm_vn,2021-01-10,39719.0,s3,True
sell_in,A,g2,다,W,lstm_vn,2021-01-17,47019.0,s3,True
sell_in,A,g2,다,W,lstm_vn,2021-01-24,49636.0,s3,True
sell_in,A,g2,다,W,lstm_vn,2021-01-31,53983.0,s3,True
sell_in,A,g2,다,W,lstm_vn,2021-02-07,59434.0,s3,True
sell_in,A,g2,다,W,lstm_vn,2021-02-14,61352.0,s3,True
sell_in,A,g2,다,W,lstm_vn,2021-02-21,64194.0,s3,True
sell_in,A,g2,다,W,lstm_vn,2021-02-28,62712.0,s3,True
sell_in,A,g2,다,W,lstm_vn,2021-03-07,62617.0,s3,True
sell_in,A,g2,다,W,lstm_vn,2021-03-14,63080.0,s3,True
sell_in,A,g2,다,W,lstm_vn,2021-03-21,63367.0,s3,True
sell_in,A,g2,다,W,lstm_vn,2021-03-28,60729.0,s3,True
sell_in,A,all,가,W,lstm_vn,2021-01-10,7469.0,s3,True
sell_in,A,all,가,W,lstm_vn,2021-01-17,11911.0,s3,True
sell_in,A,all,가,W,lstm_vn,2021-01-24,13492.0,s3,True
