sell_type,cust_type,prod_group_type,prod_type,time_type,model,rmse,scenario,smoothing
sell_in,A,g1,가,W,lstm_vn,0.2466772347688675,s2,True
sell_in,A,g2,다,W,lstm_vn,0.26310285925865173,s2,True
sell_in,A,all,가,W,lstm_vn,0.2388705164194107,s2,True
sell_in,A,all,다,W,lstm_vn,0.26274171471595764,s2,True
sell_in,A,all,all,W,lstm_vn,0.27664533257484436,s2,True
sell_in,B,g1,나,W,lstm_vn,0.259151428937912,s2,True
sell_in,B,g2,라,W,lstm_vn,0.3047063648700714,s2,True
sell_in,B,all,나,W,lstm_vn,0.2587518095970154,s2,True
sell_in,B,all,라,W,lstm_vn,0.30311450362205505,s2,True
sell_in,B,all,all,W,lstm_vn,0.3021795451641083,s2,True
sell_in,C,g1,나,W,lstm_vn,0.1614709049463272,s2,True
sell_in,C,g3,마,W,lstm_vn,0.18220071494579315,s2,True
sell_in,C,all,나,W,lstm_vn,0.1613726168870926,s2,True
sell_in,C,all,마,W,lstm_vn,0.1816139817237854,s2,True
sell_in,C,all,all,W,lstm_vn,0.18750719726085663,s2,True
sell_in,all,g1,가,W,lstm_vn,0.24026542901992798,s2,True
sell_in,all,g1,나,W,lstm_vn,0.25340986251831055,s2,True
sell_in,all,g1,all,W,lstm_vn,0.26439765095710754,s2,True
sell_in,all,g2,다,W,lstm_vn,0.265764981508255,s2,True
sell_in,all,g2,라,W,lstm_vn,0.30232319235801697,s2,True
sell_in,all,g2,all,W,lstm_vn,0.25274530053138733,s2,True
sell_in,all,g3,마,W,lstm_vn,0.1817844659090042,s2,True
sell_in,all,all,가,W,lstm_vn,0.24067510664463043,s2,True
sell_in,all,all,다,W,lstm_vn,0.2617230713367462,s2,True
sell_in,all,all,나,W,lstm_vn,0.25357651710510254,s2,True
sell_in,all,all,라,W,lstm_vn,0.3022809326648712,s2,True
sell_in,all,all,마,W,lstm_vn,0.18194352090358734,s2,True
sell_in,all,all,all,W,lstm_vn,0.21281051635742188,s2,True
sell_out,A,g3,바,W,lstm_vn,0.24489741027355194,s2,True
sell_out,A,g1,가,W,lstm_vn,0.29690438508987427,s2,True
sell_out,A,g2,다,W,lstm_vn,0.23827767372131348,s2,True
sell_out,A,all,바,W,lstm_vn,0.23922638595104218,s2,True
sell_out,A,all,가,W,lstm_vn,0.29812759160995483,s2,True
sell_out,A,all,다,W,lstm_vn,0.23995591700077057,s2,True
sell_out,A,all,all,W,lstm_vn,0.2302723228931427,s2,True
sell_out,B,g3,바,W,lstm_vn,0.15251128375530243,s2,True
sell_out,B,g1,나,W,lstm_vn,0.20054706931114197,s2,True
sell_out,B,g2,라,W,lstm_vn,0.25986260175704956,s2,True
sell_out,B,all,바,W,lstm_vn,0.1525178849697113,s2,True
sell_out,B,all,나,W,lstm_vn,0.19520597159862518,s2,True
sell_out,B,all,라,W,lstm_vn,0.25832441449165344,s2,True
sell_out,B,all,all,W,lstm_vn,0.20465411245822906,s2,True
sell_out,C,g3,바,W,lstm_vn,0.12786519527435303,s2,True
sell_out,C,g3,마,W,lstm_vn,0.1777411699295044,s2,True
sell_out,C,g3,all,W,lstm_vn,0.17675934731960297,s2,True
sell_out,C,g1,나,W,lstm_vn,0.14273600280284882,s2,True
sell_out,C,all,바,W,lstm_vn,0.13067151606082916,s2,True
sell_out,C,all,나,W,lstm_vn,0.14203332364559174,s2,True
sell_out,C,all,마,W,lstm_vn,0.17720840871334076,s2,True
sell_out,C,all,all,W,lstm_vn,0.17961813509464264,s2,True
sell_out,all,g3,바,W,lstm_vn,0.21731719374656677,s2,True
sell_out,all,g3,마,W,lstm_vn,0.17898118495941162,s2,True
sell_out,all,g3,all,W,lstm_vn,0.17570807039737701,s2,True
sell_out,all,g1,가,W,lstm_vn,0.2952437400817871,s2,True
sell_out,all,g1,나,W,lstm_vn,0.20818546414375305,s2,True
sell_out,all,g1,all,W,lstm_vn,0.2155413031578064,s2,True
sell_out,all,g2,다,W,lstm_vn,0.238506019115448,s2,True
sell_out,all,g2,라,W,lstm_vn,0.26157620549201965,s2,True
sell_out,all,g2,all,W,lstm_vn,0.2425357550382614,s2,True
sell_out,all,all,바,W,lstm_vn,0.21190279722213745,s2,True
sell_out,all,all,가,W,lstm_vn,0.29257988929748535,s2,True
sell_out,all,all,다,W,lstm_vn,0.23949693143367767,s2,True
sell_out,all,all,나,W,lstm_vn,0.20977438986301422,s2,True
sell_out,all,all,라,W,lstm_vn,0.26078739762306213,s2,True
sell_out,all,all,마,W,lstm_vn,0.17782609164714813,s2,True
sell_out,all,all,all,W,lstm_vn,0.19044381380081177,s2,True
