sell_type,cust_type,prod_group_type,prod_type,time_type,model,rmse,scenario,smoothing
sell_out,C,all,마,W,arima,30999,s2,True
sell_out,C,all,마,W,hw,33402,s2,True
sell_out,C,all,마,W,arma,33706,s2,True
sell_out,C,all,all,W,ses,30039,s2,True
sell_out,C,all,all,W,ar,30500,s2,True
sell_out,C,all,all,W,arima,31366,s2,True
sell_out,C,all,all,W,hw,32947,s2,True
sell_out,C,all,all,W,arma,35188,s2,True
sell_out,all,g3,바,W,arima,2763,s2,True
sell_out,all,g3,바,W,ar,2794,s2,True
sell_out,all,g3,바,W,ses,2921,s2,True
sell_out,all,g3,바,W,arma,3276,s2,True
sell_out,all,g3,바,W,hw,3281,s2,True
sell_out,all,g3,마,W,ses,30112,s2,True
sell_out,all,g3,마,W,ar,30703,s2,True
sell_out,all,g3,마,W,arima,30999,s2,True
sell_out,all,g3,마,W,hw,33402,s2,True
sell_out,all,g3,마,W,arma,33706,s2,True
sell_out,all,g3,all,W,ses,29633,s2,True
sell_out,all,g3,all,W,ar,30643,s2,True
sell_out,all,g3,all,W,arima,31094,s2,True
sell_out,all,g3,all,W,hw,33181,s2,True
sell_out,all,g3,all,W,arma,35185,s2,True
sell_out,all,g1,가,W,arima,1282,s2,True
sell_out,all,g1,가,W,arma,1299,s2,True
sell_out,all,g1,가,W,ar,1335,s2,True
sell_out,all,g1,가,W,ses,1452,s2,True
sell_out,all,g1,가,W,hw,1532,s2,True
sell_out,all,g1,나,W,ses,3366,s2,True
sell_out,all,g1,나,W,hw,3669,s2,True
sell_out,all,g1,나,W,arma,3902,s2,True
sell_out,all,g1,나,W,ar,3933,s2,True
sell_out,all,g1,나,W,arima,3968,s2,True
sell_out,all,g1,all,W,ses,3897,s2,True
sell_out,all,g1,all,W,hw,4088,s2,True
sell_out,all,g1,all,W,ar,4518,s2,True
sell_out,all,g1,all,W,arma,4846,s2,True
sell_out,all,g1,all,W,arima,4940,s2,True
sell_out,all,g2,다,W,arma,13540,s2,True
sell_out,all,g2,다,W,arima,13617,s2,True
sell_out,all,g2,다,W,ar,13724,s2,True
sell_out,all,g2,다,W,ses,16692,s2,True
sell_out,all,g2,다,W,hw,17580,s2,True
sell_out,all,g2,라,W,arma,886,s2,True
sell_out,all,g2,라,W,arima,896,s2,True
sell_out,all,g2,라,W,ar,942,s2,True
sell_out,all,g2,라,W,ses,1014,s2,True
