sell_type,cust_type,prod_group_type,prod_type,time_type,model,dt,prediction,scenario,smoothing
sell_in,A,g1,가,W,ar,2021-01-10,12684.0,s2,False
sell_in,A,g1,가,W,ar,2021-01-17,15611.0,s2,False
sell_in,A,g1,가,W,ar,2021-01-24,14023.0,s2,False
sell_in,A,g1,가,W,ar,2021-01-31,15495.0,s2,False
sell_in,A,g1,가,W,ar,2021-02-07,14014.0,s2,False
sell_in,A,g1,가,W,ar,2021-02-14,15478.0,s2,False
sell_in,A,g1,가,W,ar,2021-02-21,13998.0,s2,False
sell_in,A,g1,가,W,ar,2021-02-28,15461.0,s2,False
sell_in,A,g1,가,W,ar,2021-03-07,13981.0,s2,False
sell_in,A,g1,가,W,ar,2021-03-14,15445.0,s2,False
sell_in,A,g1,가,W,ar,2021-03-21,13965.0,s2,False
sell_in,A,g1,가,W,ar,2021-03-28,15429.0,s2,False
sell_in,A,g1,가,W,arma,2021-01-10,14190.0,s2,False
sell_in,A,g1,가,W,arma,2021-01-17,15688.0,s2,False
sell_in,A,g1,가,W,arma,2021-01-24,15576.0,s2,False
sell_in,A,g1,가,W,arma,2021-01-31,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-02-07,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-02-14,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-02-21,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-02-28,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-03-07,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-03-14,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-03-21,15584.0,s2,False
sell_in,A,g1,가,W,arma,2021-03-28,15584.0,s2,False
sell_in,A,g1,가,W,arima,2021-01-10,16950.0,s2,False
sell_in,A,g1,가,W,arima,2021-01-17,16879.0,s2,False
sell_in,A,g1,가,W,arima,2021-01-24,16812.0,s2,False
sell_in,A,g1,가,W,arima,2021-01-31,16748.0,s2,False
sell_in,A,g1,가,W,arima,2021-02-07,16688.0,s2,False
sell_in,A,g1,가,W,arima,2021-02-14,16631.0,s2,False
sell_in,A,g1,가,W,arima,2021-02-21,16577.0,s2,False
sell_in,A,g1,가,W,arima,2021-02-28,16526.0,s2,False
sell_in,A,g1,가,W,arima,2021-03-07,16478.0,s2,False
sell_in,A,g1,가,W,arima,2021-03-14,16432.0,s2,False
sell_in,A,g1,가,W,arima,2021-03-21,16389.0,s2,False
sell_in,A,g1,가,W,arima,2021-03-28,16349.0,s2,False
sell_in,A,g1,가,W,ses,2021-01-10,19353.0,s2,False
sell_in,A,g1,가,W,ses,2021-01-17,19353.0,s2,False
sell_in,A,g1,가,W,ses,2021-01-24,19353.0,s2,False
sell_in,A,g1,가,W,ses,2021-01-31,19353.0,s2,False
sell_in,A,g1,가,W,ses,2021-02-07,19353.0,s2,False
sell_in,A,g1,가,W,ses,2021-02-14,19353.0,s2,False
sell_in,A,g1,가,W,ses,2021-02-21,19353.0,s2,False
sell_in,A,g1,가,W,ses,2021-02-28,19353.0,s2,False
sell_in,A,g1,가,W,ses,2021-03-07,19353.0,s2,False
sell_in,A,g1,가,W,ses,2021-03-14,19353.0,s2,False
sell_in,A,g1,가,W,ses,2021-03-21,19353.0,s2,False
sell_in,A,g1,가,W,ses,2021-03-28,19353.0,s2,False
sell_in,A,g1,가,W,hw,2021-01-10,18864.0,s2,False
sell_in,A,g1,가,W,hw,2021-01-17,18863.0,s2,False
sell_in,A,g1,가,W,hw,2021-01-24,19629.0,s2,False
sell_in,A,g1,가,W,hw,2021-01-31,19620.0,s2,False
sell_in,A,g1,가,W,hw,2021-02-07,20379.0,s2,False
sell_in,A,g1,가,W,hw,2021-02-14,20363.0,s2,False
sell_in,A,g1,가,W,hw,2021-02-21,21114.0,s2,False
sell_in,A,g1,가,W,hw,2021-02-28,21090.0,s2,False
sell_in,A,g1,가,W,hw,2021-03-07,21834.0,s2,False
sell_in,A,g1,가,W,hw,2021-03-14,21803.0,s2,False
sell_in,A,g1,가,W,hw,2021-03-21,22540.0,s2,False
sell_in,A,g1,가,W,hw,2021-03-28,22502.0,s2,False
sell_in,A,g2,다,W,ar,2021-01-10,21481.0,s2,False
sell_in,A,g2,다,W,ar,2021-01-17,25109.0,s2,False
sell_in,A,g2,다,W,ar,2021-01-24,25530.0,s2,False
sell_in,A,g2,다,W,ar,2021-01-31,28154.0,s2,False
sell_in,A,g2,다,W,ar,2021-02-07,27813.0,s2,False
sell_in,A,g2,다,W,ar,2021-02-14,29860.0,s2,False
sell_in,A,g2,다,W,ar,2021-02-21,29079.0,s2,False
sell_in,A,g2,다,W,ar,2021-02-28,30793.0,s2,False
sell_in,A,g2,다,W,ar,2021-03-07,29760.0,s2,False
sell_in,A,g2,다,W,ar,2021-03-14,31281.0,s2,False
sell_in,A,g2,다,W,ar,2021-03-21,30102.0,s2,False
sell_in,A,g2,다,W,ar,2021-03-28,31513.0,s2,False
sell_in,A,g2,다,W,arma,2021-01-10,23810.0,s2,False
sell_in,A,g2,다,W,arma,2021-01-17,26945.0,s2,False
sell_in,A,g2,다,W,arma,2021-01-24,29359.0,s2,False
sell_in,A,g2,다,W,arma,2021-01-31,31218.0,s2,False
sell_in,A,g2,다,W,arma,2021-02-07,32649.0,s2,False
sell_in,A,g2,다,W,arma,2021-02-14,33752.0,s2,False
