sell_type,cust_type,prod_group_type,prod_type,time_type,model,dt,prediction,scenario,smoothing
sell_in,A,g1,가,W,var,2021-01-10,21240.0,s3,False
sell_in,A,g1,가,W,var,2021-01-17,24079.0,s3,False
sell_in,A,g1,가,W,var,2021-01-24,23864.0,s3,False
sell_in,A,g1,가,W,var,2021-01-31,23882.0,s3,False
sell_in,A,g1,가,W,var,2021-02-07,23880.0,s3,False
sell_in,A,g1,가,W,var,2021-02-14,23880.0,s3,False
sell_in,A,g1,가,W,var,2021-02-21,23880.0,s3,False
sell_in,A,g1,가,W,var,2021-02-28,23880.0,s3,False
sell_in,A,g1,가,W,var,2021-03-07,23880.0,s3,False
sell_in,A,g1,가,W,var,2021-03-14,23880.0,s3,False
sell_in,A,g1,가,W,var,2021-03-21,23880.0,s3,False
sell_in,A,g1,가,W,var,2021-03-28,23880.0,s3,False
sell_in,A,g2,다,W,var,2021-01-10,40258.0,s3,False
sell_in,A,g2,다,W,var,2021-01-17,46602.0,s3,False
sell_in,A,g2,다,W,var,2021-01-24,51623.0,s3,False
sell_in,A,g2,다,W,var,2021-01-31,55593.0,s3,False
sell_in,A,g2,다,W,var,2021-02-07,58729.0,s3,False
sell_in,A,g2,다,W,var,2021-02-14,61206.0,s3,False
sell_in,A,g2,다,W,var,2021-02-21,63161.0,s3,False
sell_in,A,g2,다,W,var,2021-02-28,64705.0,s3,False
sell_in,A,g2,다,W,var,2021-03-07,65923.0,s3,False
sell_in,A,g2,다,W,var,2021-03-14,66884.0,s3,False
sell_in,A,g2,다,W,var,2021-03-21,67643.0,s3,False
sell_in,A,g2,다,W,var,2021-03-28,68241.0,s3,False
sell_in,A,all,가,W,var,2021-01-10,21240.0,s3,False
sell_in,A,all,가,W,var,2021-01-17,24079.0,s3,False
sell_in,A,all,가,W,var,2021-01-24,23864.0,s3,False
sell_in,A,all,가,W,var,2021-01-31,23882.0,s3,False
sell_in,A,all,가,W,var,2021-02-07,23880.0,s3,False
sell_in,A,all,가,W,var,2021-02-14,23880.0,s3,False
sell_in,A,all,가,W,var,2021-02-21,23880.0,s3,False
sell_in,A,all,가,W,var,2021-02-28,23880.0,s3,False
sell_in,A,all,가,W,var,2021-03-07,23880.0,s3,False
sell_in,A,all,가,W,var,2021-03-14,23880.0,s3,False
sell_in,A,all,가,W,var,2021-03-21,23880.0,s3,False
sell_in,A,all,가,W,var,2021-03-28,23880.0,s3,False
