sell_type,cust_type,prod_group_type,prod_type,time_type,model,dt,prediction,scenario,smoothing
sell_in,A,g1,가,W,lstm_vn,2021-01-10,17134.0,s4,False
sell_in,A,g1,가,W,lstm_vn,2021-01-17,23792.0,s4,False
sell_in,A,g1,가,W,lstm_vn,2021-01-24,24756.0,s4,False
sell_in,A,g1,가,W,lstm_vn,2021-01-31,25419.0,s4,False
sell_in,A,g1,가,W,lstm_vn,2021-02-07,25269.0,s4,False
sell_in,A,g1,가,W,lstm_vn,2021-02-14,24546.0,s4,False
sell_in,A,g1,가,W,lstm_vn,2021-02-21,24799.0,s4,False
sell_in,A,g1,가,W,lstm_vn,2021-02-28,25077.0,s4,False
sell_in,A,g1,가,W,lstm_vn,2021-03-07,24144.0,s4,False
sell_in,A,g1,가,W,lstm_vn,2021-03-14,24440.0,s4,False
sell_in,A,g1,가,W,lstm_vn,2021-03-21,25625.0,s4,False
sell_in,A,g1,가,W,lstm_vn,2021-03-28,24253.0,s4,False
sell_in,A,g2,다,W,lstm_vn,2021-01-10,42015.0,s4,False
sell_in,A,g2,다,W,lstm_vn,2021-01-17,63786.0,s4,False
sell_in,A,g2,다,W,lstm_vn,2021-01-24,61865.0,s4,False
sell_in,A,g2,다,W,lstm_vn,2021-01-31,66212.0,s4,False
sell_in,A,g2,다,W,lstm_vn,2021-02-07,72339.0,s4,False
sell_in,A,g2,다,W,lstm_vn,2021-02-14,66471.0,s4,False
sell_in,A,g2,다,W,lstm_vn,2021-02-21,63700.0,s4,False
sell_in,A,g2,다,W,lstm_vn,2021-02-28,51905.0,s4,False
sell_in,A,g2,다,W,lstm_vn,2021-03-07,46727.0,s4,False
sell_in,A,g2,다,W,lstm_vn,2021-03-14,44703.0,s4,False
sell_in,A,g2,다,W,lstm_vn,2021-03-21,43438.0,s4,False
sell_in,A,g2,다,W,lstm_vn,2021-03-28,37614.0,s4,False
sell_in,A,all,가,W,lstm_vn,2021-01-10,18676.0,s4,False
sell_in,A,all,가,W,lstm_vn,2021-01-17,25876.0,s4,False
sell_in,A,all,가,W,lstm_vn,2021-01-24,26848.0,s4,False
sell_in,A,all,가,W,lstm_vn,2021-01-31,24236.0,s4,False
sell_in,A,all,가,W,lstm_vn,2021-02-07,23746.0,s4,False
sell_in,A,all,가,W,lstm_vn,2021-02-14,22784.0,s4,False
sell_in,A,all,가,W,lstm_vn,2021-02-21,23442.0,s4,False
sell_in,A,all,가,W,lstm_vn,2021-02-28,24975.0,s4,False
sell_in,A,all,가,W,lstm_vn,2021-03-07,25547.0,s4,False
sell_in,A,all,가,W,lstm_vn,2021-03-14,25487.0,s4,False
sell_in,A,all,가,W,lstm_vn,2021-03-21,27370.0,s4,False
sell_in,A,all,가,W,lstm_vn,2021-03-28,28375.0,s4,False
sell_in,A,all,다,W,lstm_vn,2021-01-10,44056.0,s4,False
sell_in,A,all,다,W,lstm_vn,2021-01-17,67392.0,s4,False
sell_in,A,all,다,W,lstm_vn,2021-01-24,65973.0,s4,False
sell_in,A,all,다,W,lstm_vn,2021-01-31,68445.0,s4,False
sell_in,A,all,다,W,lstm_vn,2021-02-07,73918.0,s4,False
sell_in,A,all,다,W,lstm_vn,2021-02-14,69288.0,s4,False
sell_in,A,all,다,W,lstm_vn,2021-02-21,68347.0,s4,False
sell_in,A,all,다,W,lstm_vn,2021-02-28,59415.0,s4,False
sell_in,A,all,다,W,lstm_vn,2021-03-07,55292.0,s4,False
